Time (s),Displacement (in),Load (lbs),Gauge Strain (in/in),Hybrid Strain (in/in),Engineering Stress (psi),Temp (C),Angle (deg)
252.268,0.03385,1587.49,0.00441,0.00441,32469.82,25.0,45.0
253.41,0.03395,1597.51,0.00444,0.00444,32674.7,25.0,45.0
254.587,0.03404,1607.52,0.00446,0.00446,32879.43,25.0,45.0
255.741,0.03414,1617.52,0.00449,0.00449,33084.1,25.0,45.0
256.894,0.03424,1627.53,0.00451,0.00451,33288.86,25.0,45.0
258.047,0.03433,1637.54,0.00454,0.00454,33493.63,25.0,45.0
259.277,0.03443,1647.55,0.00456,0.00456,33698.27,25.0,45.0
260.435,0.03453,1657.57,0.00459,0.00459,33903.21,25.0,45.0
261.586,0.03463,1667.58,0.00462,0.00462,34107.86,25.0,45.0
262.756,0.03472,1677.6,0.00464,0.00464,34312.82,25.0,45.0
263.912,0.03482,1687.61,0.00467,0.00467,34517.62,25.0,45.0
265.135,0.03492,1697.63,0.0047,0.0047,34722.56,25.0,45.0
266.298,0.03502,1707.64,0.00473,0.00473,34927.37,25.0,45.0
267.465,0.03512,1717.66,0.00476,0.00476,35132.17,25.0,45.0
268.695,0.03522,1727.66,0.00479,0.00479,35336.72,25.0,45.0
269.855,0.03532,1737.67,0.00482,0.00482,35541.52,25.0,45.0
271.102,0.03542,1747.68,0.00485,0.00485,35746.28,25.0,45.0
272.273,0.03552,1757.7,0.00488,0.00488,35951.17,25.0,45.0
273.524,0.03562,1767.7,0.00491,0.00491,36155.76,25.0,45.0
274.79,0.03573,1777.7,0.00495,0.00495,36360.37,25.0,45.0
275.975,0.03583,1787.71,0.00498,0.00498,36565.1,25.0,45.0
277.246,0.03593,1797.73,0.00502,0.00502,36769.91,25.0,45.0
278.534,0.03604,1807.73,0.00505,0.00505,36974.55,25.0,45.0
279.804,0.03614,1817.75,0.00509,0.00509,37179.49,25.0,45.0
281.084,0.03625,1827.75,0.00514,0.00514,37384.07,25.0,45.0
282.388,0.03636,1837.77,0.00517,0.00517,37588.89,25.0,45.0
283.752,0.03647,1847.79,0.00522,0.00522,37793.84,25.0,45.0
285.131,0.03659,1857.81,0.00526,0.00526,37998.8,25.0,45.0
286.537,0.0367,1867.82,0.00532,0.00532,38203.62,25.0,45.0
287.929,0.03682,1877.83,0.00537,0.00537,38408.26,25.0,45.0
289.33,0.03694,1887.84,0.00542,0.00542,38613.08,25.0,45.0
290.916,0.03707,1897.84,0.00548,0.00548,38817.64,25.0,45.0
292.41,0.0372,1907.86,0.00554,0.00554,39022.46,25.0,45.0
294.018,0.03733,1917.87,0.00561,0.00561,39227.32,25.0,45.0
295.663,0.03747,1927.88,0.00568,0.00568,39432.06,25.0,45.0
297.392,0.03761,1937.9,0.00575,0.00575,39636.98,25.0,45.0
299.156,0.03776,1947.91,0.00583,0.00583,39841.64,25.0,45.0
301.021,0.03791,1957.92,0.00592,0.00592,40046.39,25.0,45.0
303.103,0.03809,1967.93,0.00602,0.00602,40251.21,25.0,45.0
305.107,0.03825,1977.95,0.00612,0.00612,40456.06,25.0,45.0
307.067,0.03842,1986.24,0.00622,0.00622,40625.78,25.0,45.0
308.932,0.03857,1994.44,0.00632,0.00632,40793.49,25.0,45.0
310.767,0.03872,2001.22,0.00642,0.00642,40932.06,25.0,45.0
312.532,0.03887,2008.4,0.00652,0.00652,41078.98,25.0,45.0
314.279,0.03902,2014.78,0.00662,0.00662,41209.37,25.0,45.0
315.984,0.03916,2021.45,0.00672,0.00672,41345.78,25.0,45.0
317.68,0.0393,2026.44,0.00682,0.00682,41447.95,25.0,45.0
319.369,0.03944,2032.01,0.00692,0.00692,41561.77,25.0,45.0
321.089,0.03959,2037.16,0.00702,0.00702,41667.23,25.0,45.0
322.717,0.03972,2041.73,0.00712,0.00712,41760.57,25.0,45.0
324.359,0.03986,2046.88,0.00722,0.00722,41865.91,25.0,45.0
325.9,0.03999,2051.2,0.00732,0.00732,41954.45,25.0,45.0
327.465,0.04012,2054.82,0.00742,0.00742,42028.42,25.0,45.0
328.982,0.04024,2059.44,0.00752,0.00752,42122.9,25.0,45.0
330.535,0.04037,2063.11,0.00762,0.00762,42198.02,25.0,45.0
331.99,0.04049,2065.88,0.00772,0.00772,42254.71,25.0,45.0
333.568,0.04063,2069.46,0.00782,0.00782,42327.86,25.0,45.0
335.118,0.04075,2072.87,0.00792,0.00792,42397.57,25.0,45.0
336.621,0.04088,2076.37,0.00802,0.00802,42469.12,25.0,45.0
338.053,0.041,2079.4,0.00812,0.00812,42531.13,25.0,45.0
339.538,0.04112,2081.86,0.00822,0.00822,42581.36,25.0,45.0
340.954,0.04124,2084.89,0.00832,0.00832,42643.44,25.0,45.0
342.422,0.04136,2087.36,0.00842,0.00842,42693.9,25.0,45.0
343.836,0.04148,2089.55,0.00852,0.00852,42738.66,25.0,45.0
345.343,0.04161,2092.78,0.00862,0.00862,42804.9,25.0,45.0
346.745,0.04172,2095.47,0.00872,0.00872,42859.81,25.0,45.0
348.25,0.04185,2097.29,0.00882,0.00882,42897.14,25.0,45.0
349.608,0.04196,2099.94,0.00892,0.00892,42951.21,25.0,45.0
351.033,0.04208,2102.03,0.00902,0.00902,42994.04,25.0,45.0
352.458,0.0422,2104.34,0.00912,0.00912,43041.22,25.0,45.0
353.833,0.04231,2105.94,0.00922,0.00922,43073.88,25.0,45.0
355.238,0.04243,2107.45,0.00932,0.00932,43104.9,25.0,45.0
356.624,0.04255,2109.53,0.00942,0.00942,43147.4,25.0,45.0
358.077,0.04267,2111.67,0.00952,0.00952,43191.12,25.0,45.0
359.47,0.04278,2113.43,0.00962,0.00962,43227.19,25.0,45.0
360.84,0.0429,2115.29,0.00972,0.00972,43265.23,25.0,45.0
362.236,0.04301,2116.8,0.00982,0.00982,43296.18,25.0,45.0
363.669,0.04313,2118.27,0.00992,0.00992,43326.2,25.0,45.0
365.004,0.04324,2120.27,0.01002,0.01002,43367.13,25.0,45.0
366.372,0.04336,2121.89,0.01012,0.01012,43400.13,25.0,45.0
367.722,0.04347,2122.69,0.01022,0.01022,43416.48,25.0,45.0
369.136,0.04359,2124.56,0.01032,0.01032,43454.73,25.0,45.0
370.49,0.0437,2126.66,0.01042,0.01042,43497.79,25.0,45.0
371.887,0.04382,2127.55,0.01052,0.01052,43515.99,25.0,45.0
373.244,0.04393,2129.09,0.01062,0.01062,43547.4,25.0,45.0
374.55,0.04404,2130.52,0.01072,0.01072,43576.82,25.0,45.0
375.875,0.04415,2131.18,0.01082,0.01082,43590.33,25.0,45.0
377.207,0.04426,2132.79,0.01092,0.01092,43623.16,25.0,45.0
378.509,0.04437,2134.16,0.01102,0.01102,43651.14,25.0,45.0
379.867,0.04448,2134.98,0.01112,0.01112,43667.95,25.0,45.0
381.129,0.04459,2137.0,0.01122,0.01122,43709.35,25.0,45.0
382.481,0.0447,2137.54,0.01132,0.01132,43720.28,25.0,45.0
383.835,0.04481,2138.88,0.01142,0.01142,43747.79,25.0,45.0
385.201,0.04493,2140.14,0.01152,0.01152,43773.47,25.0,45.0
386.465,0.04503,2140.74,0.01162,0.01162,43785.79,25.0,45.0
387.784,0.04514,2141.72,0.01172,0.01172,43805.82,25.0,45.0
389.079,0.04525,2142.68,0.01182,0.01182,43825.53,25.0,45.0
390.413,0.04536,2144.27,0.01192,0.01192,43858.06,25.0,45.0
391.703,0.04547,2144.9,0.01202,0.01202,43870.9,25.0,45.0
393.063,0.04558,2145.63,0.01212,0.01212,43885.69,25.0,45.0
394.355,0.04569,2146.75,0.01222,0.01222,43908.66,25.0,45.0
395.674,0.0458,2147.27,0.01232,0.01232,43919.35,25.0,45.0
396.991,0.04591,2148.5,0.01242,0.01242,43944.42,25.0,45.0
398.3,0.04602,2149.76,0.01252,0.01252,43970.33,25.0,45.0
399.612,0.04613,2150.67,0.01262,0.01262,43988.95,25.0,45.0
400.92,0.04624,2151.78,0.01272,0.01272,44011.61,25.0,45.0
402.242,0.04635,2152.3,0.01282,0.01282,44022.3,25.0,45.0
403.5,0.04645,2153.38,0.01292,0.01292,44044.22,25.0,45.0
404.839,0.04656,2153.81,0.01302,0.01302,44053.17,25.0,45.0
406.122,0.04667,2155.13,0.01312,0.01312,44080.12,25.0,45.0
407.457,0.04678,2155.36,0.01322,0.01322,44084.88,25.0,45.0
408.738,0.04689,2156.51,0.01332,0.01332,44108.42,25.0,45.0
410.071,0.047,2156.77,0.01342,0.01342,44113.67,25.0,45.0
411.31,0.04711,2158.12,0.01352,0.01352,44141.33,25.0,45.0
412.617,0.04721,2158.7,0.01362,0.01362,44153.16,25.0,45.0
413.882,0.04732,2158.9,0.01372,0.01372,44157.25,25.0,45.0
415.164,0.04743,2159.87,0.01382,0.01382,44176.99,25.0,45.0
416.437,0.04753,2161.03,0.01392,0.01392,44200.68,25.0,45.0
417.738,0.04764,2161.77,0.01402,0.01402,44215.88,25.0,45.0
419.03,0.04775,2162.31,0.01412,0.01412,44226.91,25.0,45.0
420.355,0.04786,2163.13,0.01422,0.01422,44243.69,25.0,45.0
421.618,0.04796,2163.23,0.01432,0.01432,44245.69,25.0,45.0
422.864,0.04807,2164.8,0.01442,0.01442,44277.93,25.0,45.0
424.151,0.04817,2164.88,0.01452,0.01452,44279.48,25.0,45.0
425.444,0.04828,2165.82,0.01462,0.01462,44298.74,25.0,45.0
426.717,0.04839,2166.06,0.01472,0.01472,44303.62,25.0,45.0
428.014,0.04849,2166.35,0.01482,0.01482,44309.63,25.0,45.0
429.304,0.0486,2167.2,0.01492,0.01492,44326.95,25.0,45.0
430.61,0.04871,2167.89,0.01502,0.01502,44341.13,25.0,45.0
431.899,0.04882,2168.03,0.01512,0.01512,44343.86,25.0,45.0
433.188,0.04893,2168.92,0.01522,0.01522,44362.24,25.0,45.0
434.438,0.04903,2170.2,0.01532,0.01532,44388.38,25.0,45.0
435.723,0.04914,2170.64,0.01542,0.01542,44397.23,25.0,45.0
436.987,0.04924,2171.27,0.01552,0.01552,44410.14,25.0,45.0
438.263,0.04935,2171.78,0.01562,0.01562,44420.65,25.0,45.0
439.55,0.04946,2172.05,0.01572,0.01572,44426.25,25.0,45.0
440.853,0.04957,2172.7,0.01582,0.01582,44439.43,25.0,45.0
442.117,0.04967,2173.02,0.01592,0.01592,44446.06,25.0,45.0
443.421,0.04978,2173.63,0.01602,0.01602,44458.44,25.0,45.0
444.684,0.04988,2174.82,0.01612,0.01612,44482.85,25.0,45.0
445.932,0.04999,2174.71,0.01622,0.01622,44480.48,25.0,45.0
447.218,0.0501,2175.19,0.01632,0.01632,44490.38,25.0,45.0
448.501,0.0502,2175.71,0.01642,0.01642,44501.0,25.0,45.0
449.798,0.05031,2176.42,0.01652,0.01652,44515.56,25.0,45.0
451.042,0.05042,2177.29,0.01662,0.01662,44533.31,25.0,45.0
452.339,0.05052,2177.45,0.01672,0.01672,44536.64,25.0,45.0
453.631,0.05063,2177.99,0.01682,0.01682,44547.59,25.0,45.0
454.947,0.05074,2178.71,0.01692,0.01692,44562.31,25.0,45.0
456.134,0.05084,2179.04,0.01702,0.01702,44569.18,25.0,45.0
457.437,0.05095,2179.5,0.01712,0.01712,44578.51,25.0,45.0
458.71,0.05105,2180.13,0.01722,0.01722,44591.43,25.0,45.0
459.976,0.05116,2181.11,0.01732,0.01732,44611.56,25.0,45.0
461.237,0.05126,2180.94,0.01742,0.01742,44607.97,25.0,45.0
462.534,0.05137,2181.57,0.01752,0.01752,44620.97,25.0,45.0
463.785,0.05148,2182.45,0.01762,0.01762,44638.92,25.0,45.0
465.129,0.05159,2183.02,0.01772,0.01772,44650.47,25.0,45.0
466.352,0.05169,2183.12,0.01782,0.01782,44652.61,25.0,45.0
467.628,0.0518,2184.21,0.01792,0.01792,44674.8,25.0,45.0
468.878,0.0519,2183.77,0.01802,0.01802,44665.87,25.0,45.0
470.153,0.05201,2184.49,0.01812,0.01812,44680.64,25.0,45.0
471.398,0.05211,2185.58,0.01822,0.01822,44702.87,25.0,45.0
472.709,0.05222,2185.97,0.01832,0.01832,44710.88,25.0,45.0
473.957,0.05232,2185.86,0.01842,0.01842,44708.6,25.0,45.0
475.263,0.05243,2186.59,0.01852,0.01852,44723.48,25.0,45.0
476.563,0.05254,2186.72,0.01862,0.01862,44726.25,25.0,45.0
477.834,0.05265,2187.14,0.01872,0.01872,44734.83,25.0,45.0
479.066,0.05275,2188.27,0.01882,0.01882,44757.9,25.0,45.0
480.342,0.05286,2188.23,0.01892,0.01892,44757.19,25.0,45.0
481.565,0.05296,2189.13,0.01902,0.01902,44775.44,25.0,45.0
482.876,0.05307,2189.1,0.01912,0.01912,44774.86,25.0,45.0
484.123,0.05317,2190.3,0.01922,0.01922,44799.4,25.0,45.0
485.413,0.05328,2190.62,0.01932,0.01932,44805.95,25.0,45.0
486.674,0.05338,2191.13,0.01942,0.01942,44816.48,25.0,45.0
487.927,0.05349,2191.08,0.01952,0.01952,44815.33,25.0,45.0
489.233,0.0536,2191.71,0.01962,0.01962,44828.35,25.0,45.0
490.544,0.05371,2192.57,0.01972,0.01972,44845.81,25.0,45.0
491.746,0.05381,2192.74,0.01982,0.01982,44849.43,25.0,45.0
492.998,0.05391,2192.87,0.01992,0.01992,44851.95,25.0,45.0
494.259,0.05402,2193.07,0.02002,0.02002,44856.17,25.0,45.0
495.495,0.05412,2194.22,0.02012,0.02012,44879.62,25.0,45.0
496.81,0.05423,2194.61,0.02022,0.02022,44887.52,25.0,45.0
498.079,0.05433,2194.84,0.02032,0.02032,44892.23,25.0,45.0
499.376,0.05444,2195.08,0.02042,0.02042,44897.3,25.0,45.0
500.621,0.05454,2195.13,0.02052,0.02052,44898.32,25.0,45.0
501.887,0.05465,2196.34,0.02062,0.02062,44923.01,25.0,45.0
503.111,0.05475,2196.65,0.02072,0.02072,44929.29,25.0,45.0
504.357,0.05486,2196.63,0.02082,0.02082,44928.93,25.0,45.0
505.599,0.05496,2197.64,0.02092,0.02092,44949.66,25.0,45.0
506.887,0.05507,2197.96,0.02102,0.02102,44956.05,25.0,45.0
508.135,0.05517,2197.59,0.02112,0.02112,44948.64,25.0,45.0
509.451,0.05528,2198.11,0.02122,0.02122,44959.11,25.0,45.0
510.692,0.05539,2199.2,0.02132,0.02132,44981.46,25.0,45.0
511.962,0.05549,2199.64,0.02142,0.02142,44990.53,25.0,45.0
513.233,0.0556,2199.28,0.02152,0.02152,44983.14,25.0,45.0
514.511,0.0557,2199.68,0.02162,0.02162,44991.37,25.0,45.0
515.718,0.05581,2200.34,0.02172,0.02172,45004.83,25.0,45.0
517.009,0.05591,2200.45,0.02182,0.02182,45007.08,25.0,45.0
518.27,0.05602,2201.84,0.02192,0.02192,45035.46,25.0,45.0
519.56,0.05613,2201.95,0.02202,0.02202,45037.82,25.0,45.0
520.868,0.05623,2202.08,0.02212,0.02212,45040.42,25.0,45.0
522.138,0.05634,2202.15,0.02222,0.02222,45041.82,25.0,45.0
523.387,0.05644,2203.37,0.02232,0.02232,45066.81,25.0,45.0
524.645,0.05655,2202.98,0.02242,0.02242,45058.73,25.0,45.0
525.895,0.05665,2204.08,0.02252,0.02252,45081.24,25.0,45.0
527.165,0.05676,2204.01,0.02262,0.02262,45079.9,25.0,45.0
528.403,0.05686,2205.01,0.02272,0.02272,45100.39,25.0,45.0
529.722,0.05697,2205.0,0.02282,0.02282,45100.11,25.0,45.0
530.944,0.05707,2204.92,0.02292,0.02292,45098.58,25.0,45.0
532.199,0.05718,2206.21,0.02302,0.02302,45124.84,25.0,45.0
533.463,0.05728,2205.69,0.02312,0.02312,45114.27,25.0,45.0
534.734,0.05739,2206.67,0.02322,0.02322,45134.25,25.0,45.0
535.991,0.05749,2206.92,0.02332,0.02332,45139.46,25.0,45.0
537.276,0.0576,2206.83,0.02342,0.02342,45137.6,25.0,45.0
538.542,0.05771,2208.05,0.02352,0.02352,45162.4,25.0,45.0
539.74,0.05781,2208.42,0.02362,0.02362,45170.14,25.0,45.0
541.055,0.05791,2208.56,0.02372,0.02372,45172.95,25.0,45.0
542.312,0.05802,2208.29,0.02382,0.02382,45167.35,25.0,45.0
543.611,0.05813,2208.98,0.02392,0.02392,45181.51,25.0,45.0
544.845,0.05823,2209.06,0.02402,0.02402,45183.16,25.0,45.0
546.125,0.05834,2209.93,0.02412,0.02412,45200.94,25.0,45.0
547.341,0.05844,2209.92,0.02422,0.02422,45200.71,25.0,45.0
548.621,0.05855,2210.9,0.02433,0.02433,45220.87,25.0,45.0
549.892,0.05865,2211.18,0.02443,0.02443,45226.55,25.0,45.0
551.135,0.05876,2211.29,0.02453,0.02453,45228.71,25.0,45.0
552.363,0.05886,2211.53,0.02463,0.02463,45233.61,25.0,45.0
553.658,0.05897,2211.65,0.02473,0.02473,45236.19,25.0,45.0
554.937,0.05907,2212.54,0.02483,0.02483,45254.28,25.0,45.0
556.239,0.05918,2213.41,0.02493,0.02493,45272.11,25.0,45.0
557.484,0.05928,2212.73,0.02503,0.02503,45258.32,25.0,45.0
558.76,0.05939,2213.74,0.02513,0.02513,45278.89,25.0,45.0
559.985,0.05949,2213.82,0.02523,0.02523,45280.48,25.0,45.0
561.26,0.0596,2214.52,0.02533,0.02533,45294.83,25.0,45.0
562.531,0.05971,2214.34,0.02543,0.02543,45291.25,25.0,45.0
563.79,0.05981,2215.64,0.02553,0.02553,45317.71,25.0,45.0
565.044,0.05991,2215.16,0.02563,0.02563,45307.94,25.0,45.0
566.368,0.06003,2215.69,0.02573,0.02573,45318.82,25.0,45.0
567.602,0.06013,2216.55,0.02583,0.02583,45336.44,25.0,45.0
568.875,0.06023,2216.25,0.02593,0.02593,45330.14,25.0,45.0
570.131,0.06034,2217.38,0.02603,0.02603,45353.25,25.0,45.0
571.37,0.06044,2217.12,0.02613,0.02613,45347.95,25.0,45.0
572.638,0.06055,2217.93,0.02623,0.02623,45364.48,25.0,45.0
573.929,0.06065,2217.8,0.02633,0.02633,45361.83,25.0,45.0
575.172,0.06076,2218.87,0.02643,0.02643,45383.8,25.0,45.0
576.448,0.06087,2218.99,0.02653,0.02653,45386.28,25.0,45.0
577.701,0.06097,2218.98,0.02663,0.02663,45385.97,25.0,45.0
578.955,0.06107,2219.39,0.02673,0.02673,45394.51,25.0,45.0
580.234,0.06118,2219.49,0.02683,0.02683,45396.48,25.0,45.0
581.477,0.06128,2219.81,0.02693,0.02693,45403.12,25.0,45.0
582.791,0.06139,2220.1,0.02703,0.02703,45409.02,25.0,45.0
584.007,0.0615,2220.59,0.02713,0.02713,45418.94,25.0,45.0
585.287,0.0616,2221.36,0.02723,0.02723,45434.74,25.0,45.0
