Time (s),Displacement (in),Load (lbs),Gauge Strain (in/in),Hybrid Strain (in/in),Engineering Stress (psi),Temp (C),Angle (deg)
156.971,0.01419,1000.75602,0.00197,0.00197,20064.9123,25.0,0.0
158.159,0.01429,1010.76255,0.00199,0.00199,20265.54089,25.0,0.0
159.371,0.01439,1020.76479,0.00201,0.00201,20466.08316,25.0,0.0
160.524,0.01449,1030.77394,0.00203,0.00203,20666.76265,25.0,0.0
161.697,0.01459,1040.77552,0.00205,0.00205,20867.29165,25.0,0.0
162.93,0.01469,1050.78819,0.00207,0.00207,21068.04416,25.0,0.0
164.081,0.01478,1060.79043,0.00209,0.00209,21268.58644,25.0,0.0
165.241,0.01488,1070.79619,0.00211,0.00211,21469.19953,25.0,0.0
166.48,0.01498,1080.8138,0.00213,0.00213,21670.04943,25.0,0.0
167.641,0.01508,1090.81395,0.00215,0.00215,21870.55187,25.0,0.0
168.856,0.01518,1100.81663,0.00217,0.00217,22071.10299,25.0,0.0
170.019,0.01528,1110.82667,0.00219,0.00219,22271.80019,25.0,0.0
171.172,0.01537,1120.83461,0.0022,0.0022,22472.45754,25.0,0.0
172.324,0.01547,1130.84355,0.00223,0.00223,22673.13482,25.0,0.0
173.476,0.01557,1140.85205,0.00225,0.00225,22873.80324,25.0,0.0
174.642,0.01566,1150.86527,0.00226,0.00226,23074.56461,25.0,0.0
175.848,0.01576,1160.86718,0.00229,0.00229,23275.10024,25.0,0.0
176.932,0.01585,1170.87304,0.0023,0.0023,23475.71555,25.0,0.0
178.16,0.01596,1180.88944,0.00232,0.00232,23676.5411,25.0,0.0
179.305,0.01605,1190.89948,0.00235,0.00235,23877.24051,25.0,0.0
180.444,0.01615,1200.90271,0.00237,0.00237,24077.8027,25.0,0.0
181.588,0.01624,1210.90352,0.00239,0.00239,24278.3162,25.0,0.0
182.752,0.01634,1220.9174,0.0024,0.0024,24479.09307,25.0,0.0
183.887,0.01643,1230.93566,0.00242,0.00242,24679.95624,25.0,0.0
185.028,0.01653,1240.94186,0.00244,0.00244,24880.57819,25.0,0.0
186.179,0.01662,1250.95299,0.00247,0.00247,25081.29972,25.0,0.0
187.312,0.01672,1260.956,0.00249,0.00249,25281.85749,25.0,0.0
188.454,0.01681,1270.95725,0.00251,0.00251,25482.37984,25.0,0.0
189.596,0.01691,1280.96432,0.00252,0.00252,25683.0195,25.0,0.0
190.75,0.017,1290.98204,0.00254,0.00254,25883.8716,25.0,0.0
191.888,0.0171,1301.00195,0.00257,0.00257,26084.76797,25.0,0.0
192.959,0.01719,1311.01319,0.00258,0.00258,26285.49172,25.0,0.0
194.101,0.01728,1321.01379,0.0026,0.0026,26486.0008,25.0,0.0
195.241,0.01738,1331.03217,0.00262,0.00262,26686.86619,25.0,0.0
196.368,0.01747,1341.04868,0.00264,0.00264,26887.69617,25.0,0.0
197.43,0.01756,1351.04949,0.00266,0.00266,27088.20967,25.0,0.0
198.633,0.01766,1361.06743,0.00268,0.00268,27289.06621,25.0,0.0
199.693,0.01775,1371.08229,0.0027,0.0027,27489.86299,25.0,0.0
200.82,0.01785,1381.08859,0.00272,0.00272,27690.48493,25.0,0.0
201.945,0.01794,1391.08886,0.00274,0.00274,27890.98958,25.0,0.0
203.077,0.01803,1401.09176,0.00277,0.00277,28091.54514,25.0,0.0
204.185,0.01813,1411.09784,0.00278,0.00278,28292.16487,25.0,0.0
205.243,0.01821,1421.10107,0.0028,0.0028,28492.72706,25.0,0.0
206.446,0.01831,1431.11506,0.00282,0.00282,28693.50393,25.0,0.0
207.493,0.0184,1441.12377,0.00284,0.00284,28894.17677,25.0,0.0
208.603,0.01849,1451.14039,0.00287,0.00287,29095.00675,25.0,0.0
209.725,0.01859,1461.14384,0.00288,0.00288,29295.57337,25.0,0.0
210.799,0.01868,1471.15322,0.00291,0.00291,29496.2595,25.0,0.0
211.916,0.01877,1481.17017,0.00293,0.00293,29697.09611,25.0,0.0
213.037,0.01886,1491.17603,0.00294,0.00294,29897.71142,25.0,0.0
214.096,0.01895,1501.17685,0.00297,0.00297,30098.22492,25.0,0.0
215.219,0.01904,1511.18655,0.00298,0.00298,30298.91769,25.0,0.0
216.332,0.01914,1521.18791,0.003,0.003,30499.44226,25.0,0.0
217.38,0.01923,1531.19542,0.00302,0.00302,30700.09076,25.0,0.0
218.513,0.01932,1541.19591,0.00304,0.00304,30900.59763,25.0,0.0
219.62,0.01941,1551.21483,0.00307,0.00307,31101.47408,25.0,0.0
220.674,0.0195,1561.22509,0.00309,0.00309,31302.17791,25.0,0.0
221.792,0.01959,1571.22689,0.0031,0.0031,31502.71133,25.0,0.0
222.92,0.01969,1581.24263,0.00313,0.00313,31703.52582,25.0,0.0
223.969,0.01977,1591.25991,0.00315,0.00315,31904.36908,25.0,0.0
225.095,0.01987,1601.27401,0.00317,0.00317,32105.14815,25.0,0.0
226.15,0.01996,1611.278,0.00318,0.00318,32305.72584,25.0,0.0
227.277,0.02005,1621.29759,0.0032,0.0032,32506.61778,25.0,0.0
228.33,0.02014,1631.30312,0.00322,0.00322,32707.22645,25.0,0.0
229.452,0.02023,1641.31469,0.00325,0.00325,32907.95462,25.0,0.0
230.526,0.02032,1651.32725,0.00327,0.00327,33108.70493,25.0,0.0
231.654,0.02041,1661.33707,0.00329,0.00329,33309.39769,25.0,0.0
232.718,0.0205,1671.3403,0.00331,0.00331,33509.95989,25.0,0.0
233.775,0.02059,1681.36021,0.00333,0.00333,33710.85847,25.0,0.0
234.913,0.02069,1691.38528,0.00335,0.00335,33911.85886,25.0,0.0
235.967,0.02077,1701.38654,0.00337,0.00337,34112.38121,25.0,0.0
237.023,0.02086,1711.38933,0.00339,0.00339,34312.93455,25.0,0.0
238.143,0.02096,1721.39552,0.00341,0.00341,34513.5565,25.0,0.0
239.211,0.02104,1731.39886,0.00343,0.00343,34714.1209,25.0,0.0
240.329,0.02114,1741.40922,0.00346,0.00346,34914.82474,25.0,0.0
241.378,0.02122,1751.41914,0.00348,0.00348,35115.52193,25.0,0.0
242.427,0.02131,1761.43148,0.00349,0.00349,35316.26781,25.0,0.0
243.553,0.02141,1771.43625,0.00352,0.00352,35516.86098,25.0,0.0
244.599,0.02149,1781.45331,0.00354,0.00354,35717.69981,25.0,0.0
245.649,0.02158,1791.4628,0.00356,0.00356,35918.38815,25.0,0.0
246.783,0.02167,1801.47184,0.00358,0.00358,36119.06543,25.0,0.0
247.828,0.02176,1811.48111,0.0036,0.0036,36319.74934,25.0,0.0
248.943,0.02185,1821.50102,0.00362,0.00362,36520.64571,25.0,0.0
249.982,0.02194,1831.52324,0.00365,0.00365,36721.58855,25.0,0.0
251.106,0.02203,1841.52405,0.00366,0.00366,36922.10427,25.0,0.0
252.147,0.02212,1851.54013,0.00369,0.00369,37122.92318,25.0,0.0
253.194,0.02221,1861.55247,0.00371,0.00371,37323.66685,25.0,0.0
254.311,0.0223,1871.55822,0.00374,0.00374,37524.27994,25.0,0.0
255.374,0.02239,1881.57693,0.00376,0.00376,37725.15418,25.0,0.0
256.5,0.02248,1891.59585,0.00378,0.00378,37926.02842,25.0,0.0
257.55,0.02257,1901.60819,0.0038,0.0038,38126.7743,25.0,0.0
258.67,0.02267,1911.6157,0.00382,0.00382,38327.42281,25.0,0.0
259.733,0.02275,1921.63792,0.00385,0.00385,38528.36787,25.0,0.0
260.859,0.02285,1931.64455,0.00387,0.00387,38728.99866,25.0,0.0
261.917,0.02294,1941.64789,0.0039,0.0039,38929.56307,25.0,0.0
263.062,0.02303,1951.65716,0.00392,0.00392,39130.24698,25.0,0.0
264.183,0.02312,1961.65764,0.00395,0.00395,39330.75385,25.0,0.0
265.25,0.02321,1971.67393,0.00397,0.00397,39531.57497,25.0,0.0
266.388,0.02331,1981.68298,0.004,0.004,39732.25446,25.0,0.0
267.544,0.0234,1991.68434,0.00403,0.00403,39932.77903,25.0,0.0
268.768,0.02351,2001.69163,0.00406,0.00406,40133.42311,25.0,0.0
269.923,0.0236,2011.69277,0.00409,0.00409,40333.94325,25.0,0.0
271.183,0.02371,2021.69611,0.00412,0.00412,40534.50766,25.0,0.0
272.356,0.02381,2031.70494,0.00415,0.00415,40735.18272,25.0,0.0
273.621,0.02391,2041.71794,0.00419,0.00419,40935.94187,25.0,0.0
274.989,0.02402,2051.72896,0.00424,0.00424,41136.6612,25.0,0.0
276.351,0.02414,2061.74174,0.00429,0.00429,41337.4115,25.0,0.0
277.74,0.02426,2071.75079,0.00434,0.00434,41538.09099,25.0,0.0
279.319,0.02439,2081.75127,0.00439,0.00439,41738.59785,25.0,0.0
280.9,0.02452,2091.7658,0.00446,0.00446,41939.388,25.0,0.0
282.613,0.02466,2101.78539,0.00454,0.00454,42140.27994,25.0,0.0
284.446,0.02481,2111.79026,0.00461,0.00461,42340.87533,25.0,0.0
286.338,0.02497,2120.84036,0.00471,0.00471,42522.3274,25.0,0.0
288.286,0.02513,2129.98859,0.00481,0.00481,42705.74471,25.0,0.0
290.115,0.02529,2138.48457,0.00491,0.00491,42876.08702,25.0,0.0
291.973,0.02544,2145.70085,0.00501,0.00501,43020.77508,25.0,0.0
293.701,0.02559,2152.11317,0.00511,0.00511,43149.33848,25.0,0.0
295.348,0.02572,2156.95864,0.00521,0.00521,43246.48915,25.0,0.0
297.03,0.02586,2162.77974,0.00531,0.00531,43363.1992,25.0,0.0
298.651,0.026,2167.68909,0.00541,0.00541,43461.63346,25.0,0.0
300.273,0.02613,2172.07835,0.00551,0.00551,43549.63517,25.0,0.0
301.803,0.02626,2176.27003,0.00561,0.00561,43633.67543,25.0,0.0
303.387,0.02639,2179.17081,0.00571,0.00571,43691.8357,25.0,0.0
304.852,0.02651,2183.18488,0.00581,0.00581,43772.3173,25.0,0.0
306.335,0.02664,2186.42683,0.00591,0.00591,43837.32047,25.0,0.0
307.805,0.02676,2188.61147,0.00601,0.00601,43881.12215,25.0,0.0
309.275,0.02688,2192.27954,0.00611,0.00611,43954.66346,25.0,0.0
310.705,0.027,2194.62467,0.00621,0.00621,44001.68299,25.0,0.0
312.177,0.02712,2196.86529,0.00631,0.00631,44046.60892,25.0,0.0
313.6,0.02724,2199.54632,0.00641,0.00641,44100.36069,25.0,0.0
315.031,0.02736,2201.18782,0.00651,0.00651,44133.27392,25.0,0.0
316.373,0.02747,2203.71845,0.00661,0.00661,44184.01145,25.0,0.0
317.757,0.02759,2205.60276,0.00671,0.00671,44221.79349,25.0,0.0
319.085,0.0277,2206.87039,0.00681,0.00681,44247.20873,25.0,0.0
320.432,0.02781,2209.04383,0.00691,0.00691,44290.78467,25.0,0.0
321.774,0.02792,2210.17622,0.00701,0.00701,44313.48665,25.0,0.0
323.138,0.02804,2212.32486,0.00711,0.00711,44356.56686,25.0,0.0
324.522,0.02815,2213.68184,0.00721,0.00721,44383.77471,25.0,0.0
325.876,0.02827,2214.61686,0.00731,0.00731,44402.5241,25.0,0.0
327.166,0.02837,2215.90292,0.00741,0.00741,44428.30671,25.0,0.0
328.459,0.02848,2216.96725,0.00751,0.00751,44449.64542,25.0,0.0
329.757,0.02859,2218.38482,0.00761,0.00761,44478.07048,25.0,0.0
331.079,0.0287,2220.09767,0.00771,0.00771,44512.40894,25.0,0.0
332.385,0.02881,2221.29416,0.00781,0.00781,44536.39894,25.0,0.0
333.685,0.02892,2222.08078,0.00791,0.00791,44552.16949,25.0,0.0
334.968,0.02903,2222.90361,0.00801,0.00801,44568.67037,25.0,0.0
336.303,0.02913,2224.27113,0.00811,0.00811,44596.08625,25.0,0.0
337.583,0.02924,2225.55148,0.00821,0.00821,44621.75821,25.0,0.0
338.874,0.02935,2226.49046,0.00831,0.00831,44640.58284,25.0,0.0
340.16,0.02946,2226.83996,0.00841,0.00841,44647.59394,25.0,0.0
341.434,0.02956,2227.92844,0.00851,0.00851,44669.41511,25.0,0.0
342.718,0.02967,2228.81473,0.00861,0.00861,44687.1863,25.0,0.0
344.022,0.02978,2229.04173,0.00871,0.00871,44691.73644,25.0,0.0
345.323,0.02989,2230.0986,0.00882,0.00882,44712.92908,25.0,0.0
346.575,0.02999,2230.97851,0.00892,0.00892,44730.56749,25.0,0.0
347.911,0.0301,2231.60947,0.00902,0.00902,44743.21757,25.0,0.0
349.186,0.03021,2232.52495,0.00912,0.00912,44761.57302,25.0,0.0
350.474,0.03032,2233.58138,0.00922,0.00922,44782.75682,25.0,0.0
351.707,0.03042,2233.65558,0.00932,0.00932,44784.24402,25.0,0.0
352.982,0.03052,2234.53418,0.00942,0.00942,44801.8603,25.0,0.0
354.248,0.03063,2235.40905,0.00952,0.00952,44819.40133,25.0,0.0
355.495,0.03073,2236.42244,0.00962,0.00962,44839.71758,25.0,0.0
356.77,0.03084,2236.88743,0.00972,0.00972,44849.04359,25.0,0.0
358.03,0.03095,2237.66592,0.00982,0.00982,44864.65037,25.0,0.0
359.337,0.03106,2238.58821,0.00992,0.00992,44883.14303,25.0,0.0
360.624,0.03116,2239.10742,0.01002,0.01002,44893.55346,25.0,0.0
361.86,0.03127,2239.24792,0.01012,0.01012,44896.36852,25.0,0.0
363.121,0.03137,2239.66417,0.01022,0.01022,44904.71633,25.0,0.0
364.374,0.03147,2240.11269,0.01032,0.01032,44913.70595,25.0,0.0
365.637,0.03158,2241.22949,0.01042,0.01042,44936.09809,25.0,0.0
366.864,0.03168,2241.75265,0.01052,0.01052,44946.58819,25.0,0.0
368.161,0.03179,2242.27209,0.01062,0.01062,44957.00304,25.0,0.0
369.401,0.03189,2242.48965,0.01072,0.01072,44961.36284,25.0,0.0
370.721,0.032,2243.5812,0.01082,0.01082,44983.2504,25.0,0.0
371.977,0.03211,2243.56386,0.01092,0.01092,44982.90073,25.0,0.0
373.261,0.03222,2244.55684,0.01102,0.01102,45002.80978,25.0,0.0
374.441,0.03231,2245.32303,0.01112,0.01112,45018.17312,25.0,0.0
375.706,0.03242,2245.41546,0.01122,0.01122,45020.0277,25.0,0.0
376.953,0.03252,2245.59065,0.01132,0.01132,45023.53768,25.0,0.0
378.211,0.03263,2246.07649,0.01142,0.01142,45033.27974,25.0,0.0
379.425,0.03273,2246.7979,0.01152,0.01152,45047.74456,25.0,0.0
380.713,0.03283,2246.91645,0.01162,0.01162,45050.12143,25.0,0.0
381.941,0.03294,2247.84379,0.01172,0.01172,45068.7159,25.0,0.0
383.222,0.03305,2248.59901,0.01182,0.01182,45083.8535,25.0,0.0
384.475,0.03315,2248.76432,0.01192,0.01192,45087.16873,25.0,0.0
385.722,0.03325,2248.89561,0.01202,0.01202,45089.80232,25.0,0.0
386.984,0.03336,2249.39396,0.01212,0.01212,45099.79225,25.0,0.0
388.225,0.03346,2250.3112,0.01222,0.01222,45118.18311,25.0,0.0
389.489,0.03357,2250.55335,0.01232,0.01232,45123.03865,25.0,0.0
390.738,0.03367,2250.65083,0.01242,0.01242,45124.99503,25.0,0.0
392.025,0.03378,2250.86598,0.01252,0.01252,45129.30615,25.0,0.0
393.283,0.03388,2252.12131,0.01262,0.01262,45154.47795,25.0,0.0
394.556,0.03399,2252.19441,0.01272,0.01272,45155.94303,25.0,0.0
395.77,0.03409,2252.97466,0.01282,0.01282,45171.58522,25.0,0.0
396.998,0.03419,2253.10551,0.01292,0.01292,45174.20995,25.0,0.0
398.244,0.0343,2253.7571,0.01302,0.01302,45187.2761,25.0,0.0
399.458,0.0344,2254.34349,0.01312,0.01312,45199.03208,25.0,0.0
400.702,0.0345,2254.22362,0.01322,0.01322,45196.62866,25.0,0.0
401.974,0.03461,2254.48466,0.01332,0.01332,45201.86043,25.0,0.0
403.231,0.03471,2255.65832,0.01342,0.01342,45225.39453,25.0,0.0
404.542,0.03482,2255.27763,0.01352,0.01352,45217.75934,25.0,0.0
405.765,0.03492,2256.11825,0.01362,0.01362,45234.61431,25.0,0.0
407.01,0.03503,2256.36062,0.01372,0.01372,45239.47427,25.0,0.0
408.248,0.03513,2256.64756,0.01382,0.01382,45245.22833,25.0,0.0
409.512,0.03523,2256.93296,0.01392,0.01392,45250.95141,25.0,0.0
410.743,0.03534,2258.22671,0.01402,0.01402,45276.88894,25.0,0.0
411.984,0.03544,2257.60344,0.01412,0.01412,45264.39378,25.0,0.0
413.223,0.03554,2258.78083,0.01422,0.01422,45287.99871,25.0,0.0
414.503,0.03565,2259.01091,0.01432,0.01432,45292.61081,25.0,0.0
415.746,0.03576,2259.51278,0.01442,0.01442,45302.67599,25.0,0.0
417.028,0.03586,2260.07963,0.01452,0.01452,45314.03804,25.0,0.0
418.244,0.03596,2259.87722,0.01462,0.01462,45309.97922,25.0,0.0
419.483,0.03607,2260.92991,0.01472,0.01472,45331.08776,25.0,0.0
420.72,0.03617,2260.38874,0.01482,0.01482,45320.23915,25.0,0.0
421.95,0.03627,2261.65351,0.01492,0.01492,45345.59685,25.0,0.0
423.172,0.03637,2261.48644,0.01502,0.01502,45342.24621,25.0,0.0
424.445,0.03648,2261.90093,0.01512,0.01512,45350.55419,25.0,0.0
425.686,0.03658,2262.33958,0.01522,0.01522,45359.34905,25.0,0.0
426.939,0.03669,2262.3668,0.01532,0.01532,45359.8979,25.0,0.0
428.18,0.03679,2263.32509,0.01542,0.01542,45379.11204,25.0,0.0
429.426,0.03689,2263.27394,0.01552,0.01552,45378.08516,25.0,0.0
430.683,0.037,2264.22081,0.01562,0.01562,45397.06913,25.0,0.0
431.921,0.0371,2264.36637,0.01572,0.01572,45399.98599,25.0,0.0
433.199,0.03721,2264.50951,0.01582,0.01582,45402.8586,25.0,0.0
434.421,0.03731,2265.46099,0.01592,0.01592,45421.93552,25.0,0.0
435.676,0.03742,2265.51017,0.01602,0.01602,45422.92256,25.0,0.0
436.973,0.03752,2265.67966,0.01612,0.01612,45426.31746,25.0,0.0
438.256,0.03763,2266.30249,0.01622,0.01622,45438.8082,25.0,0.0
439.452,0.03773,2266.96265,0.01632,0.01632,45452.04253,25.0,0.0
440.726,0.03784,2267.07066,0.01642,0.01642,45454.20695,25.0,0.0
441.933,0.03794,2267.71128,0.01652,0.01652,45467.05178,25.0,0.0
443.199,0.03804,2267.98592,0.01662,0.01662,45472.55797,25.0,0.0
444.401,0.03814,2268.34312,0.01672,0.01672,45479.71956,25.0,0.0
445.649,0.03825,2268.45376,0.01682,0.01682,45481.93709,25.0,0.0
446.902,0.03835,2268.6665,0.01692,0.01692,45486.20395,25.0,0.0
448.207,0.03846,2268.85377,0.01702,0.01702,45489.95736,25.0,0.0
449.435,0.03856,2269.50602,0.01712,0.01712,45503.03679,25.0,0.0
450.717,0.03867,2269.87704,0.01722,0.01722,45510.4728,25.0,0.0
451.915,0.03877,2270.55169,0.01732,0.01732,45524.0037,25.0,0.0
453.172,0.03887,2270.32315,0.01742,0.01742,45519.41815,25.0,0.0
454.384,0.03897,2271.06761,0.01752,0.01752,45534.34773,25.0,0.0
455.619,0.03908,2272.08122,0.01762,0.01762,45554.66841,25.0,0.0
456.874,0.03918,2271.43446,0.01772,0.01772,45541.69964,25.0,0.0
458.18,0.03929,2271.95257,0.01782,0.01782,45552.08794,25.0,0.0
459.443,0.0394,2272.41866,0.01792,0.01792,45561.43164,25.0,0.0
460.717,0.0395,2272.92272,0.01802,0.01802,45571.54108,25.0,0.0
461.955,0.03961,2272.92426,0.01812,0.01812,45571.57207,25.0,0.0
463.197,0.03971,2273.92382,0.01822,0.01822,45591.6139,25.0,0.0
464.406,0.03981,2274.41866,0.01832,0.01832,45601.53302,25.0,0.0
465.668,0.03991,2274.31746,0.01842,0.01842,45599.50582,25.0,0.0
466.919,0.04002,2274.79452,0.01852,0.01852,45609.07084,25.0,0.0
468.165,0.04012,2275.18047,0.01862,0.01862,45616.80783,25.0,0.0
469.389,0.04022,2275.75742,0.01872,0.01872,45628.37349,25.0,0.0
470.643,0.04033,2275.64787,0.01882,0.01882,45626.1781,25.0,0.0
471.869,0.04043,2276.68102,0.01892,0.01892,45646.89272,25.0,0.0
473.144,0.04054,2276.66083,0.01902,0.01902,45646.48993,25.0,0.0
474.376,0.04064,2276.45709,0.01912,0.01912,45642.40455,25.0,0.0
475.594,0.04074,2277.26829,0.01922,0.01922,45658.66641,25.0,0.0
476.859,0.04085,2277.08673,0.01932,0.01932,45655.02807,25.0,0.0
478.091,0.04095,2277.86325,0.01942,0.01942,45670.59502,25.0,0.0
479.355,0.04106,2278.23142,0.01952,0.01952,45677.97792,25.0,0.0
480.604,0.04116,2278.76314,0.01962,0.01962,45688.64063,25.0,0.0
481.898,0.04127,2279.07181,0.01972,0.01972,45694.82846,25.0,0.0
483.106,0.04137,2279.97851,0.01982,0.01982,45713.00687,25.0,0.0
484.353,0.04147,2279.37236,0.01992,0.01992,45700.85252,25.0,0.0
485.582,0.04157,2280.11836,0.02002,0.02002,45715.81308,25.0,0.0
486.802,0.04168,2280.94164,0.02012,0.02012,45732.31838,25.0,0.0
488.046,0.04178,2280.80311,0.02022,0.02022,45729.53872,25.0,0.0
489.32,0.04189,2280.67446,0.02032,0.02032,45726.96268,25.0,0.0
490.572,0.04199,2281.98752,0.02042,0.02042,45753.28529,25.0,0.0
491.876,0.0421,2281.79652,0.02052,0.02052,45749.45662,25.0,0.0
493.098,0.0422,2281.61584,0.02062,0.02062,45745.83599,25.0,0.0
494.353,0.04231,2282.46327,0.02072,0.02072,45762.82375,25.0,0.0
495.571,0.04241,2282.62946,0.02082,0.02082,45766.15668,25.0,0.0
496.84,0.04251,2283.61673,0.02092,0.02092,45785.95064,25.0,0.0
498.056,0.04261,2283.32672,0.02102,0.02102,45780.13904,25.0,0.0
499.288,0.04272,2284.0433,0.02112,0.02112,45794.50649,25.0,0.0
500.508,0.04282,2284.88106,0.02122,0.02122,45811.30392,25.0,0.0
501.816,0.04293,2285.06547,0.02132,0.02132,45814.9998,25.0,0.0
503.053,0.04303,2284.69599,0.02142,0.02142,45807.59034,25.0,0.0
504.357,0.04314,2284.96822,0.02152,0.02152,45813.04784,25.0,0.0
505.572,0.04324,2285.19654,0.02162,0.02162,45817.62896,25.0,0.0
506.836,0.04335,2286.15813,0.02172,0.02172,45836.90506,25.0,0.0
508.054,0.04345,2286.06767,0.02182,0.02182,45835.09474,25.0,0.0
509.303,0.04355,2286.93244,0.02192,0.02192,45852.43217,25.0,0.0
510.52,0.04365,2287.2567,0.02202,0.02202,45858.93426,25.0,0.0
511.754,0.04376,2287.48481,0.02212,0.02212,45863.50652,25.0,0.0
512.957,0.04386,2287.69622,0.02222,0.02222,45867.74682,25.0,0.0
514.226,0.04396,2287.76691,0.02232,0.02232,45869.16321,25.0,0.0
515.452,0.04406,2288.89162,0.02242,0.02242,45891.7147,25.0,0.0
516.711,0.04417,2288.66483,0.02252,0.02252,45887.16456,25.0,0.0
517.975,0.04427,2288.72718,0.02262,0.02262,45888.41718,25.0,0.0
519.206,0.04438,2289.59678,0.02272,0.02272,45905.85198,25.0,0.0
