Time (s),Displacement (in),Load (lbs),Gauge Strain (in/in),Hybrid Strain (in/in),Engineering Stress (psi),Temp (C),Angle (deg)
240.007,0.0346,549.99289,0.01093,0.01093,11249.31594,412.78,0.0
241.396,0.03472,551.62111,0.01103,0.01103,11282.61867,412.78,0.0
242.754,0.03483,553.2423,0.01113,0.01113,11315.77755,412.78,0.0
244.099,0.03494,554.3411,0.01123,0.01123,11338.25158,412.78,0.0
245.452,0.03506,555.6882,0.01133,0.01133,11365.80467,412.78,0.0
246.816,0.03517,557.11801,0.01143,0.01143,11395.04968,412.78,0.0
248.116,0.03528,557.59479,0.01153,0.01153,11404.80171,412.78,0.0
249.539,0.0354,558.71417,0.01163,0.01163,11427.69623,412.78,0.0
250.982,0.03552,560.64085,0.01173,0.01173,11467.10379,412.78,0.0
252.421,0.03564,561.80129,0.01183,0.01183,11490.83929,412.78,0.0
255.056,0.03586,565.73846,0.01193,0.01193,11571.36847,412.78,0.0
258.939,0.03618,570.74754,0.01203,0.01203,11673.82172,412.78,0.0
261.419,0.03639,570.41851,0.01213,0.01213,11667.09169,412.78,0.0
262.683,0.03649,569.16927,0.01223,0.01223,11641.54034,412.78,0.0
263.93,0.0366,570.01197,0.01233,0.01233,11658.77707,412.78,0.0
265.33,0.03671,572.07334,0.01243,0.01243,11700.93884,412.78,0.0
266.707,0.03683,573.49662,0.01253,0.01253,11730.04996,412.78,0.0
268.07,0.03694,574.87626,0.01263,0.01263,11758.2692,412.78,0.0
269.458,0.03706,576.5974,0.01273,0.01273,11793.47298,412.78,0.0
270.782,0.03717,577.48659,0.01283,0.01283,11811.65913,412.78,0.0
272.098,0.03728,578.83375,0.01293,0.01293,11839.21333,412.78,0.0
273.463,0.03739,580.11795,0.01303,0.01303,11865.48062,412.78,0.0
274.794,0.0375,580.82168,0.01313,0.01313,11879.87351,412.78,0.0
276.092,0.03761,581.68886,0.01323,0.01323,11897.61151,412.78,0.0
277.467,0.03772,583.16478,0.01333,0.01333,11927.79819,412.78,0.0
278.841,0.03784,584.79091,0.01343,0.01343,11961.05887,412.78,0.0
280.384,0.03797,586.1368,0.01353,0.01353,11988.58763,412.78,0.0
281.784,0.03808,588.00426,0.01363,0.01363,12026.78352,412.78,0.0
284.82,0.03834,593.4,0.01373,0.01373,12137.14529,412.78,0.0
287.911,0.03859,596.18684,0.01383,0.01383,12194.14589,412.78,0.0
289.755,0.03875,595.18442,0.01393,0.01393,12173.64373,412.78,0.0
291.113,0.03886,593.45675,0.01403,0.01403,12138.30606,412.78,0.0
292.57,0.03898,595.93657,0.01413,0.01413,12189.02699,412.78,0.0
294.001,0.0391,597.62774,0.01423,0.01423,12223.61775,412.78,0.0
295.396,0.03922,598.99723,0.01433,0.01433,12251.62895,412.78,0.0
296.818,0.03934,600.1558,0.01443,0.01443,12275.32572,412.78,0.0
298.2,0.03945,601.18324,0.01453,0.01453,12296.34021,412.78,0.0
299.565,0.03957,602.28945,0.01463,0.01463,12318.96695,412.78,0.0
300.953,0.03968,603.44906,0.01473,0.01473,12342.68474,412.78,0.0
302.406,0.0398,604.7129,0.01483,0.01483,12368.53486,412.78,0.0
303.869,0.03992,605.90818,0.01493,0.01493,12392.98297,412.78,0.0
305.831,0.04009,605.50094,0.01503,0.01503,12384.65286,412.78,0.0
308.383,0.0403,608.05764,0.01513,0.01513,12436.94621,412.78,0.0
310.169,0.04045,609.81034,0.01523,0.01523,12472.79511,412.78,0.0
311.484,0.04056,610.50003,0.01533,0.01533,12486.90251,412.78,0.0
312.928,0.04068,612.61326,0.01543,0.01543,12530.12546,412.78,0.0
314.677,0.04082,614.52194,0.01553,0.01553,12569.16455,412.78,0.0
317.808,0.04109,620.40891,0.01563,0.01563,12689.57379,412.78,0.0
319.448,0.04122,618.49584,0.01574,0.01574,12650.44507,412.78,0.0
320.635,0.04132,618.53552,0.01584,0.01584,12651.25618,412.78,0.0
322.015,0.04144,620.33635,0.01594,0.01594,12688.08991,412.78,0.0
323.371,0.04155,621.35194,0.01604,0.01604,12708.86206,412.78,0.0
324.727,0.04166,622.5739,0.01614,0.01614,12733.85571,412.78,0.0
326.107,0.04178,623.30502,0.01624,0.01624,12748.80963,412.78,0.0
327.576,0.0419,624.00322,0.01634,0.01634,12763.09076,412.78,0.0
329.572,0.04207,626.03698,0.01644,0.01644,12804.68819,412.78,0.0
330.893,0.04218,625.99653,0.01654,0.01654,12803.86049,412.78,0.0
332.167,0.04228,626.55229,0.01664,0.01664,12815.22808,412.78,0.0
333.475,0.04239,627.36492,0.01674,0.01674,12831.84957,412.78,0.0
334.726,0.0425,626.94105,0.01684,0.01684,12823.17975,412.78,0.0
335.846,0.04259,626.53605,0.01694,0.01694,12814.89611,412.78,0.0
337.493,0.04272,631.45594,0.01704,0.01704,12915.52467,412.78,0.0
338.928,0.04285,633.2498,0.01714,0.01714,12952.21565,412.78,0.0
340.342,0.04296,635.44932,0.01724,0.01724,12997.20355,412.78,0.0
341.93,0.0431,637.35355,0.01734,0.01734,13036.1519,412.78,0.0
343.875,0.04326,639.36574,0.01744,0.01744,13077.30892,412.78,0.0
347.469,0.04356,641.03359,0.01754,0.01754,13111.42275,412.78,0.0
348.758,0.04367,638.44494,0.01764,0.01764,13058.47544,412.78,0.0
351.805,0.04392,641.2404,0.01774,0.01774,13115.65198,412.78,0.0
353.918,0.04409,642.17844,0.01784,0.01784,13134.83846,412.78,0.0
355.369,0.04422,643.96917,0.01794,0.01794,13171.46526,412.78,0.0
356.739,0.04433,645.15397,0.01804,0.01804,13195.69871,412.78,0.0
358.076,0.04444,645.75793,0.01814,0.01814,13208.05223,412.78,0.0
359.247,0.04454,645.11248,0.01824,0.01824,13194.84998,412.78,0.0
360.508,0.04464,645.55403,0.01834,0.01834,13203.88164,412.78,0.0
361.958,0.04476,647.92275,0.01844,0.01844,13252.32972,412.78,0.0
363.323,0.04488,649.18588,0.01854,0.01854,13278.16545,412.78,0.0
364.639,0.04499,650.2187,0.01864,0.01864,13299.2906,412.78,0.0
366.021,0.0451,651.07233,0.01874,0.01874,13316.74975,412.78,0.0
367.361,0.04522,651.49511,0.01884,0.01884,13325.39744,412.78,0.0
368.724,0.04533,653.05329,0.01894,0.01894,13357.26829,412.78,0.0
370.138,0.04545,654.8932,0.01904,0.01904,13394.90095,412.78,0.0
371.586,0.04557,656.83498,0.01914,0.01914,13434.61724,412.78,0.0
373.032,0.04569,655.45512,0.01924,0.01924,13406.39358,412.78,0.0
375.706,0.04591,660.87539,0.01934,0.01934,13517.25772,412.78,0.0
377.026,0.04602,660.09926,0.01944,0.01944,13501.38315,412.78,0.0
378.433,0.04614,661.33813,0.01954,0.01954,13526.72204,412.78,0.0
380.863,0.04634,662.0114,0.01964,0.01964,13540.49306,412.78,0.0
384.518,0.04665,670.13411,0.01974,0.01974,13706.63158,412.78,0.0
385.401,0.04672,663.07162,0.01984,0.01984,13562.17812,412.78,0.0
386.918,0.04684,665.75412,0.01994,0.01994,13617.04529,412.78,0.0
388.098,0.04694,666.01932,0.02004,0.02004,13622.4696,412.78,0.0
389.449,0.04706,667.25835,0.02014,0.02014,13647.81181,412.78,0.0
390.779,0.04717,667.9201,0.02024,0.02024,13661.34713,412.78,0.0
392.062,0.04727,668.3701,0.02034,0.02034,13670.55141,412.78,0.0
393.297,0.04738,669.12543,0.02044,0.02044,13686.00106,412.78,0.0
394.729,0.0475,670.69563,0.02054,0.02054,13718.11647,412.78,0.0
396.052,0.04761,671.82665,0.02064,0.02064,13741.25,412.78,0.0
397.365,0.04772,672.48609,0.02074,0.02074,13754.73774,412.78,0.0
398.747,0.04783,673.28511,0.02084,0.02084,13771.08038,412.78,0.0
400.131,0.04795,674.35635,0.02094,0.02094,13792.99117,412.78,0.0
401.584,0.04807,675.80301,0.02104,0.02104,13822.58143,412.78,0.0
403.207,0.0482,676.51877,0.02114,0.02114,13837.22109,412.78,0.0
406.743,0.0485,677.91537,0.02124,0.02124,13865.78667,412.78,0.0
408.632,0.04866,679.31099,0.02134,0.02134,13894.33124,412.78,0.0
410.294,0.04879,680.77696,0.02144,0.02144,13924.31542,412.78,0.0
411.791,0.04892,682.29646,0.02154,0.02154,13955.3951,412.78,0.0
413.376,0.04905,684.25256,0.02164,0.02164,13995.40462,412.78,0.0
415.93,0.04926,687.5136,0.02174,0.02174,14062.10414,412.78,0.0
417.707,0.04941,688.59901,0.02184,0.02184,14084.30485,412.78,0.0
419.218,0.04954,690.89759,0.02194,0.02194,14131.31884,412.78,0.0
420.513,0.04964,688.48123,0.02204,0.02204,14081.89589,412.78,0.0
425.278,0.05004,698.16415,0.02214,0.02214,14279.94622,412.78,0.0
426.033,0.05011,688.14588,0.02222,0.02222,14075.03639,412.78,0.0
427.238,0.05021,689.68568,0.02232,0.02232,14106.53102,412.78,0.0
428.465,0.05031,689.03211,0.02242,0.02242,14093.16279,412.78,0.0
429.724,0.05041,690.07871,0.02252,0.02252,14114.5701,412.78,0.0
431.025,0.05052,690.95204,0.02262,0.02262,14132.43203,412.78,0.0
432.302,0.05063,691.5381,0.02272,0.02272,14144.41929,412.78,0.0
433.596,0.05074,692.20792,0.02282,0.02282,14158.11949,412.78,0.0
434.942,0.05085,693.38366,0.02292,0.02292,14182.16814,412.78,0.0
436.276,0.05096,694.55595,0.02302,0.02302,14206.14486,412.78,0.0
437.53,0.05106,695.08345,0.02312,0.02312,14216.93483,412.78,0.0
438.835,0.05117,696.3952,0.02322,0.02322,14243.76425,412.78,0.0
440.114,0.05128,697.19971,0.02332,0.02332,14260.21975,412.78,0.0
441.391,0.05139,697.71365,0.02342,0.02342,14270.73198,412.78,0.0
442.663,0.05149,697.8035,0.02352,0.02352,14272.56885,412.78,0.0
443.928,0.0516,697.42896,0.02362,0.02362,14264.9082,412.78,0.0
445.413,0.05172,700.78682,0.02372,0.02372,14333.58844,412.78,0.0
446.932,0.05185,703.32778,0.02382,0.02382,14385.56089,412.78,0.0
448.479,0.05198,705.66467,0.02392,0.02392,14433.35831,412.78,0.0
450.161,0.05212,706.98839,0.02402,0.02402,14460.43338,412.78,0.0
454.224,0.05245,708.16128,0.02412,0.02412,14484.42338,412.78,0.0
457.374,0.05272,713.09275,0.02422,0.02422,14585.28874,412.78,0.0
458.61,0.05282,710.78709,0.02432,0.02432,14538.12979,412.78,0.0
460.123,0.05295,713.28013,0.02442,0.02442,14589.12183,412.78,0.0
461.467,0.05306,714.75248,0.02452,0.02452,14619.23659,412.78,0.0
463.096,0.05319,718.17115,0.02462,0.02462,14689.16059,412.78,0.0
464.761,0.05333,721.70481,0.02472,0.02472,14761.43601,412.78,0.0
465.899,0.05343,713.07025,0.02482,0.02482,14584.82841,412.78,0.0
466.612,0.05349,710.13648,0.02492,0.02492,14524.82242,412.78,0.0
467.953,0.0536,711.42946,0.02502,0.02502,14551.26897,412.78,0.0
469.235,0.05371,712.49829,0.02512,0.02512,14573.12997,412.78,0.0
470.477,0.05381,713.31394,0.02522,0.02522,14589.81342,412.78,0.0
471.78,0.05392,714.13277,0.02532,0.02532,14606.56106,412.78,0.0
473.025,0.05402,715.01137,0.02542,0.02542,14624.53143,412.78,0.0
474.323,0.05413,715.89496,0.02552,0.02552,14642.60471,412.78,0.0
475.659,0.05424,716.84008,0.02562,0.02562,14661.93503,412.78,0.0
476.906,0.05434,717.22922,0.02572,0.02572,14669.89445,412.78,0.0
478.19,0.05445,718.41407,0.02582,0.02582,14694.129,412.78,0.0
479.492,0.05456,719.25787,0.02592,0.02592,14711.38786,412.78,0.0
480.716,0.05466,719.34816,0.02602,0.02602,14713.23469,412.78,0.0
482.024,0.05477,721.16655,0.02612,0.02612,14750.42695,412.78,0.0
483.451,0.05489,723.50455,0.02622,0.02622,14798.24761,412.78,0.0
484.879,0.05501,725.73485,0.02632,0.02632,14843.86514,412.78,0.0
486.377,0.05513,727.55495,0.02642,0.02642,14881.0928,412.78,0.0
487.873,0.05526,727.80879,0.02652,0.02652,14886.28473,412.78,0.0
489.156,0.05537,728.39074,0.02662,0.02662,14898.18789,412.78,0.0
490.815,0.0555,732.47681,0.02672,0.02672,14981.76229,412.78,0.0
492.019,0.0556,727.13107,0.02682,0.02682,14872.42298,412.78,0.0
497.634,0.05607,737.13809,0.02692,0.02692,15077.10154,412.78,0.0
499.558,0.05623,735.4063,0.02702,0.02702,15041.68087,412.78,0.0
501.028,0.05635,736.96317,0.02712,0.02712,15073.52406,412.78,0.0
502.5,0.05648,737.6309,0.02722,0.02722,15087.1811,412.78,0.0
503.703,0.05658,735.76371,0.02732,0.02732,15048.99074,412.78,0.0
505.083,0.05669,738.04117,0.02742,0.02742,15095.57318,412.78,0.0
507.282,0.05687,745.30695,0.02752,0.02752,15244.18395,412.78,0.0
508.286,0.05696,735.26667,0.0276,0.0276,15038.82487,412.78,0.0
509.38,0.05705,735.4979,0.0277,0.0277,15043.55426,412.78,0.0
511.441,0.05722,736.95192,0.0278,0.0278,15073.2939,412.78,0.0
512.411,0.0573,733.46134,0.0279,0.0279,15001.89929,412.78,0.0
513.726,0.05741,734.12435,0.028,0.028,15015.46006,412.78,0.0
515.059,0.05752,735.56481,0.0281,0.0281,15044.92306,412.78,0.0
516.38,0.05763,736.22776,0.0282,0.0282,15058.48273,412.78,0.0
517.716,0.05775,737.59171,0.0283,0.0283,15086.37996,412.78,0.0
519.042,0.05785,737.75801,0.0284,0.0284,15089.7815,412.78,0.0
520.382,0.05797,739.05165,0.0285,0.0285,15116.24132,412.78,0.0
521.642,0.05807,739.90012,0.0286,0.0286,15133.59534,412.78,0.0
523.003,0.05818,740.7583,0.0287,0.0287,15151.14855,412.78,0.0
524.435,0.0583,743.34399,0.0288,0.0288,15204.035,412.78,0.0
525.906,0.05843,744.55541,0.0289,0.0289,15228.81287,412.78,0.0
527.663,0.05857,746.37841,0.029,0.029,15266.09918,412.78,0.0
531.481,0.05889,750.55225,0.0291,0.0291,15351.46951,412.78,0.0
533.829,0.05909,751.81609,0.0292,0.0292,15377.31963,412.78,0.0
535.328,0.05921,751.34863,0.0293,0.0293,15367.75793,412.78,0.0
536.664,0.05932,751.36872,0.0294,0.0294,15368.16956,412.78,0.0
537.956,0.05943,751.16812,0.0295,0.0295,15364.06648,412.78,0.0
539.381,0.05955,753.40891,0.0296,0.0296,15409.89867,412.78,0.0
540.96,0.05968,757.11222,0.0297,0.0297,15485.64423,412.78,0.0
542.324,0.0598,758.05168,0.0298,0.0298,15504.85948,412.78,0.0
543.618,0.0599,758.70251,0.0299,0.0299,15518.17127,412.78,0.0
544.85,0.06001,758.35997,0.03,0.03,15511.1646,412.78,0.0
546.053,0.06011,758.28001,0.0301,0.0301,15509.52912,412.78,0.0
547.397,0.06022,759.19241,0.0302,0.0302,15528.19108,412.78,0.0
548.787,0.06033,760.89209,0.0303,0.0303,15562.95557,412.78,0.0
550.828,0.06051,761.77322,0.0304,0.0304,15580.97795,412.78,0.0
555.151,0.06086,764.93536,0.0305,0.0305,15645.65469,412.78,0.0
559.263,0.06121,772.08292,0.0306,0.0306,15791.84876,412.78,0.0
559.766,0.06125,762.05653,0.03062,0.03062,15586.77295,412.78,0.0
559.912,0.06126,752.05495,0.03064,0.03064,15382.20504,412.78,0.0
561.615,0.0614,756.08389,0.03074,0.03074,15464.61093,412.78,0.0
563.089,0.06153,757.20508,0.03084,0.03084,15487.54307,412.78,0.0
564.462,0.06164,758.20547,0.03094,0.03094,15508.0054,412.78,0.0
565.792,0.06175,759.28001,0.03104,0.03104,15529.98259,412.78,0.0
567.075,0.06186,760.37277,0.03114,0.03114,15552.33379,412.78,0.0
568.415,0.06197,761.33243,0.03124,0.03124,15571.96288,412.78,0.0
569.762,0.06208,762.8224,0.03134,0.03134,15602.43727,412.78,0.0
571.028,0.06219,763.84128,0.03144,0.03144,15623.27693,412.78,0.0
572.339,0.0623,765.09557,0.03154,0.03154,15648.93229,412.78,0.0
573.734,0.06241,767.37192,0.03164,0.03164,15695.49149,412.78,0.0
575.138,0.06253,769.89702,0.03174,0.03174,15747.1386,412.78,0.0
576.457,0.06264,771.12589,0.03184,0.03184,15772.27389,412.78,0.0
578.71,0.06283,767.17637,0.03194,0.03194,15691.49131,412.78,0.0
582.653,0.06316,776.23585,0.03204,0.03204,15876.79086,412.78,0.0
584.78,0.06333,777.06423,0.03214,0.03214,15893.73325,412.78,0.0
586.026,0.06344,776.0353,0.03224,0.03224,15872.68888,412.78,0.0
587.371,0.06355,776.61977,0.03234,0.03234,15884.64294,412.78,0.0
588.681,0.06366,778.05446,0.03244,0.03244,15913.98754,412.78,0.0
589.963,0.06377,778.82719,0.03254,0.03254,15929.79239,412.78,0.0
591.229,0.06387,779.5351,0.03264,0.03264,15944.2716,412.78,0.0
592.503,0.06398,779.16435,0.03274,0.03274,15936.68841,412.78,0.0
593.605,0.06407,777.28053,0.03284,0.03284,15898.15834,412.78,0.0
594.858,0.06417,776.73316,0.03294,0.03294,15886.96227,412.78,0.0
596.149,0.06428,777.64156,0.03304,0.03304,15905.54235,412.78,0.0
597.515,0.06439,778.70825,0.03314,0.03314,15927.36019,412.78,0.0
598.827,0.06451,780.6008,0.03324,0.03324,15966.06953,412.78,0.0
600.233,0.06462,782.28132,0.03334,0.03334,16000.44229,412.78,0.0
601.598,0.06474,783.61086,0.03344,0.03344,16027.63576,412.78,0.0
602.89,0.06484,783.59055,0.03355,0.03355,16027.2208,412.78,0.0
604.113,0.06494,783.14367,0.03365,0.03365,16018.07959,412.78,0.0
605.372,0.06505,783.40795,0.03375,0.03375,16023.48509,412.78,0.0
606.892,0.06518,787.60615,0.03385,0.03385,16109.35337,412.78,0.0
608.283,0.06529,788.88157,0.03395,0.03395,16135.44029,412.78,0.0
609.369,0.06538,786.69215,0.03405,0.03405,16090.65931,412.78,0.0
610.09,0.06544,779.96084,0.03415,0.03415,15952.98015,412.78,0.0
611.391,0.06555,782.92249,0.03425,0.03425,16013.55602,412.78,0.0
612.692,0.06566,784.28775,0.03435,0.03435,16041.48091,412.78,0.0
613.895,0.06576,784.61756,0.03445,0.03445,16048.22644,412.78,0.0
615.605,0.0659,786.41877,0.03455,0.03455,16085.06792,412.78,0.0
617.93,0.0661,788.38964,0.03465,0.03465,16125.37843,412.78,0.0
620.32,0.06629,792.22231,0.03475,0.03475,16203.77086,412.78,0.0
621.528,0.0664,788.61247,0.03485,0.03485,16129.93631,412.78,0.0
623.013,0.06652,792.66567,0.03495,0.03495,16212.83904,412.78,0.0
624.71,0.06666,796.54439,0.03505,0.03505,16292.17314,412.78,0.0
626.124,0.06678,796.26014,0.03515,0.03515,16286.35822,412.78,0.0
627.379,0.06688,795.17243,0.03525,0.03525,16264.11103,412.78,0.0
628.713,0.06699,795.87787,0.03535,0.03535,16278.53934,412.78,0.0
630.163,0.06712,797.5107,0.03545,0.03545,16311.93723,412.78,0.0
631.422,0.06722,796.36382,0.03555,0.03555,16288.47948,412.78,0.0
632.551,0.06731,792.74987,0.03565,0.03565,16214.56083,412.78,0.0
634.212,0.06745,799.24227,0.03575,0.03575,16347.35347,412.78,0.0
636.085,0.06761,803.24102,0.03585,0.03585,16429.14301,412.78,0.0
637.735,0.06775,804.67506,0.03595,0.03595,16458.47322,412.78,0.0
638.977,0.06785,802.28948,0.03605,0.03605,16409.6799,412.78,0.0
640.276,0.06796,802.34025,0.03615,0.03615,16410.71895,412.78,0.0
641.662,0.06807,802.75617,0.03625,0.03625,16419.225,412.78,0.0
642.887,0.06818,802.48537,0.03635,0.03635,16413.68672,412.78,0.0
644.175,0.06828,801.78553,0.03645,0.03645,16399.37239,412.78,0.0
645.417,0.06839,800.68168,0.03655,0.03655,16376.79434,412.78,0.0
646.659,0.06849,800.01532,0.03665,0.03665,16363.16496,412.78,0.0
647.853,0.06859,799.27157,0.03675,0.03675,16347.95322,412.78,0.0
649.03,0.06869,798.05016,0.03685,0.03685,16322.97064,412.78,0.0
650.132,0.06878,796.25696,0.03695,0.03695,16286.29404,412.78,0.0
651.254,0.06887,794.45064,0.03705,0.03705,16249.34744,412.78,0.0
652.489,0.06898,792.62451,0.03715,0.03715,16211.99695,412.78,0.0
655.376,0.06922,795.81903,0.03725,0.03725,16277.33652,412.78,0.0
658.024,0.06944,799.64183,0.03735,0.03735,16355.52645,412.78,0.0
659.842,0.06959,802.42367,0.03745,0.03745,16412.42525,412.78,0.0
662.21,0.06979,803.01023,0.03755,0.03755,16424.42247,412.78,0.0
665.474,0.07006,811.86516,0.03765,0.03765,16605.53704,412.78,0.0
668.752,0.07033,801.8324,0.03773,0.03773,16400.33066,412.78,0.0
672.131,0.07061,809.05466,0.03783,0.03783,16548.05177,412.78,0.0
675.677,0.07091,815.56128,0.03793,0.03793,16681.13543,412.78,0.0
677.919,0.07109,814.56632,0.03803,0.03803,16660.78487,412.78,0.0
679.03,0.07119,812.66944,0.03813,0.03813,16621.98701,412.78,0.0
680.343,0.0713,813.59771,0.03823,0.03823,16640.9732,412.78,0.0
681.792,0.07142,815.58488,0.03833,0.03833,16681.61789,412.78,0.0
683.101,0.07153,816.68795,0.03843,0.03843,16704.18044,412.78,0.0
684.368,0.07163,817.02885,0.03853,0.03853,16711.15282,412.78,0.0
685.694,0.07174,816.27346,0.03863,0.03863,16695.70206,412.78,0.0
