Time (s),Displacement (in),Load (lbs),Gauge Strain (in/in),Hybrid Strain (in/in),Engineering Stress (psi),Temp (C),Angle (deg)
189.629,-2.35079,1151.32,0.00327,0.00327,23454.6,204.44,0.0
190.787,-2.35069,1161.33,0.00329,0.00329,23658.34,204.44,0.0
191.952,-2.35059,1171.33,0.00332,0.00332,23862.11,204.44,0.0
193.188,-2.35049,1181.33,0.00334,0.00334,24065.85,204.44,0.0
194.338,-2.35039,1191.34,0.00336,0.00336,24269.83,204.44,0.0
195.498,-2.3503,1201.35,0.00338,0.00338,24473.78,204.44,0.0
196.661,-2.3502,1211.36,0.00341,0.00341,24677.65,204.44,0.0
197.896,-2.3501,1221.36,0.00343,0.00343,24881.37,204.44,0.0
199.047,-2.35,1231.38,0.00345,0.00345,25085.43,204.44,0.0
200.209,-2.3499,1241.39,0.00347,0.00347,25289.35,204.44,0.0
201.381,-2.34981,1251.4,0.00349,0.00349,25493.26,204.44,0.0
202.54,-2.34971,1261.41,0.00352,0.00352,25697.27,204.44,0.0
203.704,-2.34961,1271.43,0.00353,0.00353,25901.32,204.44,0.0
204.871,-2.34951,1281.43,0.00356,0.00356,26105.17,204.44,0.0
206.1,-2.34941,1291.45,0.00358,0.00358,26309.13,204.44,0.0
207.253,-2.34931,1301.45,0.00361,0.00361,26512.98,204.44,0.0
208.412,-2.34922,1311.47,0.00363,0.00363,26717.05,204.44,0.0
209.586,-2.34912,1321.48,0.00365,0.00365,26920.88,204.44,0.0
210.74,-2.34902,1331.49,0.00367,0.00367,27124.97,204.44,0.0
211.898,-2.34893,1341.51,0.00369,0.00369,27329.06,204.44,0.0
213.063,-2.34883,1351.53,0.00372,0.00372,27533.09,204.44,0.0
214.222,-2.34874,1361.55,0.00374,0.00374,27737.23,204.44,0.0
215.375,-2.34864,1371.55,0.00376,0.00376,27941.06,204.44,0.0
216.469,-2.34855,1381.56,0.00378,0.00378,28144.81,204.44,0.0
217.637,-2.34845,1391.57,0.00381,0.00381,28348.83,204.44,0.0
218.794,-2.34835,1401.58,0.00382,0.00382,28552.85,204.44,0.0
219.947,-2.34826,1411.6,0.00385,0.00385,28756.84,204.44,0.0
221.102,-2.34816,1421.61,0.00387,0.00387,28960.71,204.44,0.0
222.259,-2.34807,1431.63,0.0039,0.0039,29164.84,204.44,0.0
223.411,-2.34797,1441.64,0.00392,0.00392,29368.85,204.44,0.0
224.498,-2.34788,1451.65,0.00394,0.00394,29572.85,204.44,0.0
225.674,-2.34778,1461.67,0.00396,0.00396,29776.84,204.44,0.0
226.822,-2.34768,1471.68,0.00399,0.00399,29980.86,204.44,0.0
227.965,-2.34759,1481.7,0.00401,0.00401,30184.89,204.44,0.0
229.111,-2.34749,1491.7,0.00403,0.00403,30388.63,204.44,0.0
230.259,-2.3474,1501.71,0.00405,0.00405,30592.53,204.44,0.0
231.398,-2.3473,1511.71,0.00407,0.00407,30796.39,204.44,0.0
232.537,-2.34721,1521.72,0.0041,0.0041,31000.31,204.44,0.0
233.689,-2.34711,1531.73,0.00412,0.00412,31204.12,204.44,0.0
234.83,-2.34702,1541.74,0.00414,0.00414,31408.03,204.44,0.0
235.889,-2.34693,1551.75,0.00416,0.00416,31612.08,204.44,0.0
237.035,-2.34683,1561.76,0.00419,0.00419,31815.94,204.44,0.0
238.182,-2.34674,1571.77,0.00421,0.00421,32019.82,204.44,0.0
239.326,-2.34664,1581.79,0.00423,0.00423,32223.91,204.44,0.0
240.399,-2.34655,1591.79,0.00426,0.00426,32427.72,204.44,0.0
241.562,-2.34646,1601.8,0.00428,0.00428,32631.64,204.44,0.0
242.701,-2.34636,1611.82,0.00431,0.00431,32835.71,204.44,0.0
243.857,-2.34626,1621.84,0.00433,0.00433,33039.77,204.44,0.0
244.935,-2.34617,1631.84,0.00435,0.00435,33243.58,204.44,0.0
246.097,-2.34608,1641.85,0.00438,0.00438,33447.51,204.44,0.0
247.25,-2.34598,1651.87,0.0044,0.0044,33651.56,204.44,0.0
248.332,-2.34589,1661.89,0.00442,0.00442,33855.69,204.44,0.0
249.489,-2.3458,1671.9,0.00445,0.00445,34059.58,204.44,0.0
250.578,-2.34571,1681.9,0.00447,0.00447,34263.39,204.44,0.0
251.73,-2.34561,1691.91,0.0045,0.0045,34467.27,204.44,0.0
252.886,-2.34551,1701.93,0.00452,0.00452,34671.39,204.44,0.0
253.99,-2.34542,1711.95,0.00455,0.00455,34875.47,204.44,0.0
255.148,-2.34533,1721.96,0.00457,0.00457,35079.43,204.44,0.0
256.23,-2.34523,1731.97,0.00459,0.00459,35283.43,204.44,0.0
257.4,-2.34514,1741.99,0.00462,0.00462,35487.54,204.44,0.0
258.568,-2.34504,1752.0,0.00465,0.00465,35691.53,204.44,0.0
259.664,-2.34495,1762.01,0.00467,0.00467,35895.47,204.44,0.0
260.827,-2.34485,1772.02,0.0047,0.0047,36099.27,204.44,0.0
261.999,-2.34475,1782.02,0.00473,0.00473,36303.09,204.44,0.0
263.158,-2.34466,1792.03,0.00476,0.00476,36506.88,204.44,0.0
264.307,-2.34456,1802.04,0.00478,0.00478,36710.86,204.44,0.0
265.479,-2.34446,1812.04,0.00481,0.00481,36914.67,204.44,0.0
266.651,-2.34437,1822.06,0.00484,0.00484,37118.63,204.44,0.0
267.811,-2.34427,1832.08,0.00488,0.00488,37322.73,204.44,0.0
268.977,-2.34417,1842.08,0.0049,0.0049,37526.64,204.44,0.0
270.245,-2.34407,1852.1,0.00494,0.00494,37730.59,204.44,0.0
271.424,-2.34397,1862.11,0.00497,0.00497,37934.56,204.44,0.0
272.603,-2.34387,1872.12,0.005,0.005,38138.48,204.44,0.0
273.877,-2.34376,1882.14,0.00504,0.00504,38342.56,204.44,0.0
275.074,-2.34366,1892.14,0.00508,0.00508,38546.36,204.44,0.0
276.347,-2.34356,1902.15,0.00511,0.00511,38750.24,204.44,0.0
277.649,-2.34345,1912.15,0.00516,0.00516,38954.02,204.44,0.0
278.936,-2.34334,1922.17,0.00519,0.00519,39158.14,204.44,0.0
280.233,-2.34323,1932.19,0.00523,0.00523,39362.27,204.44,0.0
281.624,-2.34312,1942.19,0.00528,0.00528,39566.07,204.44,0.0
282.931,-2.34301,1952.2,0.00533,0.00533,39769.93,204.44,0.0
284.343,-2.34289,1962.21,0.00538,0.00538,39973.79,204.44,0.0
285.852,-2.34277,1972.22,0.00544,0.00544,40177.69,204.44,0.0
287.285,-2.34265,1982.24,0.0055,0.0055,40381.79,204.44,0.0
288.815,-2.34252,1992.24,0.00556,0.00556,40585.56,204.44,0.0
290.452,-2.34238,2002.25,0.00563,0.00563,40789.55,204.44,0.0
292.1,-2.34224,2012.25,0.00571,0.00571,40993.31,204.44,0.0
293.985,-2.34209,2022.26,0.00579,0.00579,41197.15,204.44,0.0
295.87,-2.34193,2032.27,0.00589,0.00589,41400.97,204.44,0.0
297.855,-2.34177,2041.09,0.00599,0.00599,41580.77,204.44,0.0
299.707,-2.34161,2049.06,0.00609,0.00609,41743.1,204.44,0.0
301.434,-2.34147,2056.34,0.00619,0.00619,41891.5,204.44,0.0
303.135,-2.34133,2062.37,0.00629,0.00629,42014.35,204.44,0.0
304.836,-2.34118,2067.85,0.00639,0.00639,42125.85,204.44,0.0
306.437,-2.34105,2073.06,0.00649,0.00649,42232.01,204.44,0.0
308.021,-2.34092,2078.03,0.00659,0.00659,42333.31,204.44,0.0
309.582,-2.34079,2082.21,0.00669,0.00669,42418.42,204.44,0.0
311.172,-2.34065,2085.54,0.00679,0.00679,42486.3,204.44,0.0
312.644,-2.34053,2088.65,0.00689,0.00689,42549.67,204.44,0.0
314.123,-2.34041,2091.9,0.00699,0.00699,42615.77,204.44,0.0
315.534,-2.34029,2094.6,0.00709,0.00709,42670.93,204.44,0.0
317.02,-2.34017,2098.07,0.00719,0.00719,42741.47,204.44,0.0
318.416,-2.34005,2099.83,0.00729,0.00729,42777.38,204.44,0.0
319.844,-2.33993,2102.35,0.00739,0.00739,42828.69,204.44,0.0
321.195,-2.33982,2104.77,0.00749,0.00749,42878.05,204.44,0.0
322.641,-2.3397,2106.76,0.00759,0.00759,42918.6,204.44,0.0
324.037,-2.33958,2108.68,0.00769,0.00769,42957.68,204.44,0.0
325.414,-2.33947,2111.18,0.00779,0.00779,43008.64,204.44,0.0
326.784,-2.33936,2112.15,0.00789,0.00789,43028.28,204.44,0.0
328.126,-2.33924,2114.11,0.00799,0.00799,43068.37,204.44,0.0
329.459,-2.33913,2115.93,0.00809,0.00809,43105.45,204.44,0.0
330.844,-2.33902,2116.96,0.00819,0.00819,43126.29,204.44,0.0
332.19,-2.3389,2118.46,0.00829,0.00829,43156.86,204.44,0.0
333.516,-2.33879,2119.87,0.00839,0.00839,43185.65,204.44,0.0
334.9,-2.33868,2121.32,0.00849,0.00849,43215.09,204.44,0.0
336.222,-2.33857,2122.56,0.00859,0.00859,43240.54,204.44,0.0
337.537,-2.33846,2123.91,0.00869,0.00869,43267.9,204.44,0.0
338.845,-2.33835,2124.99,0.00879,0.00879,43289.95,204.44,0.0
340.173,-2.33824,2125.71,0.00889,0.00889,43304.71,204.44,0.0
341.443,-2.33813,2127.53,0.00899,0.00899,43341.74,204.44,0.0
342.755,-2.33802,2128.42,0.00909,0.00909,43359.82,204.44,0.0
344.027,-2.33792,2128.93,0.00919,0.00919,43370.26,204.44,0.0
345.352,-2.33781,2130.03,0.00929,0.00929,43392.66,204.44,0.0
346.693,-2.3377,2130.9,0.00939,0.00939,43410.39,204.44,0.0
348.029,-2.33758,2132.02,0.00949,0.00949,43433.17,204.44,0.0
349.261,-2.33748,2132.51,0.00959,0.00959,43443.06,204.44,0.0
350.609,-2.33737,2133.61,0.00969,0.00969,43465.63,204.44,0.0
351.864,-2.33727,2133.98,0.00979,0.00979,43473.07,204.44,0.0
353.097,-2.33716,2135.14,0.00989,0.00989,43496.8,204.44,0.0
354.381,-2.33706,2135.47,0.00999,0.00999,43503.43,204.44,0.0
355.67,-2.33695,2136.2,0.01009,0.01009,43518.37,204.44,0.0
356.928,-2.33684,2137.8,0.01019,0.01019,43550.98,204.44,0.0
358.253,-2.33673,2138.29,0.01029,0.01029,43560.95,204.44,0.0
359.532,-2.33663,2138.49,0.01039,0.01039,43564.99,204.44,0.0
360.787,-2.33652,2139.49,0.01049,0.01049,43585.4,204.44,0.0
362.021,-2.33642,2139.61,0.01059,0.01059,43587.7,204.44,0.0
363.346,-2.33631,2140.29,0.01069,0.01069,43601.64,204.44,0.0
364.554,-2.33621,2141.25,0.01079,0.01079,43621.13,204.44,0.0
365.841,-2.3361,2141.66,0.01089,0.01089,43629.48,204.44,0.0
367.124,-2.33599,2141.88,0.01099,0.01099,43633.99,204.44,0.0
368.39,-2.33589,2143.06,0.01109,0.01109,43658.05,204.44,0.0
369.646,-2.33578,2143.66,0.01119,0.01119,43670.37,204.44,0.0
370.925,-2.33568,2143.6,0.01129,0.01129,43669.11,204.44,0.0
372.205,-2.33557,2144.52,0.01139,0.01139,43687.86,204.44,0.0
373.508,-2.33546,2145.29,0.01149,0.01149,43703.56,204.44,0.0
374.746,-2.33536,2145.34,0.01159,0.01159,43704.46,204.44,0.0
375.992,-2.33525,2146.64,0.01169,0.01169,43731.04,204.44,0.0
377.244,-2.33515,2146.56,0.01179,0.01179,43729.36,204.44,0.0
378.492,-2.33505,2147.32,0.01189,0.01189,43744.8,204.44,0.0
379.809,-2.33494,2147.33,0.01199,0.01199,43745.08,204.44,0.0
381.075,-2.33483,2148.41,0.01209,0.01209,43767.08,204.44,0.0
382.315,-2.33473,2148.48,0.01219,0.01219,43768.4,204.44,0.0
383.596,-2.33462,2148.74,0.01229,0.01229,43773.86,204.44,0.0
384.869,-2.33451,2150.14,0.01239,0.01239,43802.38,204.44,0.0
386.12,-2.33441,2150.02,0.01249,0.01249,43799.85,204.44,0.0
387.369,-2.33431,2150.52,0.01259,0.01259,43810.02,204.44,0.0
388.637,-2.3342,2151.23,0.01269,0.01269,43824.46,204.44,0.0
389.896,-2.33409,2151.28,0.01279,0.01279,43825.49,204.44,0.0
391.151,-2.33399,2152.03,0.01289,0.01289,43840.88,204.44,0.0
392.458,-2.33388,2152.21,0.01299,0.01299,43844.46,204.44,0.0
393.7,-2.33378,2153.22,0.01309,0.01309,43865.02,204.44,0.0
394.93,-2.33368,2153.56,0.01319,0.01319,43871.91,204.44,0.0
396.133,-2.33358,2154.24,0.01329,0.01329,43885.74,204.44,0.0
397.393,-2.33347,2154.07,0.01339,0.01339,43882.29,204.44,0.0
398.615,-2.33337,2154.8,0.01349,0.01349,43897.21,204.44,0.0
399.902,-2.33326,2154.61,0.01359,0.01359,43893.41,204.44,0.0
401.102,-2.33316,2155.06,0.01369,0.01369,43902.61,204.44,0.0
402.436,-2.33305,2155.6,0.01379,0.01379,43913.57,204.44,0.0
403.689,-2.33295,2156.43,0.01389,0.01389,43930.36,204.44,0.0
404.953,-2.33284,2156.43,0.01399,0.01399,43930.36,204.44,0.0
406.174,-2.33274,2157.04,0.01409,0.01409,43942.8,204.44,0.0
407.44,-2.33263,2157.45,0.01419,0.01419,43951.11,204.44,0.0
408.675,-2.33253,2157.6,0.01429,0.01429,43954.23,204.44,0.0
409.921,-2.33243,2158.7,0.01439,0.01439,43976.6,204.44,0.0
411.155,-2.33232,2158.81,0.01449,0.01449,43978.99,204.44,0.0
412.423,-2.33222,2159.0,0.01459,0.01459,43982.86,204.44,0.0
413.654,-2.33211,2159.92,0.01469,0.01469,44001.59,204.44,0.0
414.943,-2.33201,2159.53,0.01479,0.01479,43993.53,204.44,0.0
416.229,-2.3319,2159.78,0.01489,0.01489,43998.66,204.44,0.0
417.44,-2.3318,2160.43,0.01499,0.01499,44011.94,204.44,0.0
418.707,-2.33169,2161.43,0.01509,0.01509,44032.3,204.44,0.0
419.987,-2.33159,2161.35,0.01519,0.01519,44030.74,204.44,0.0
421.243,-2.33148,2162.08,0.01529,0.01529,44045.46,204.44,0.0
422.465,-2.33138,2161.85,0.01539,0.01539,44040.86,204.44,0.0
423.76,-2.33127,2162.86,0.01549,0.01549,44061.35,204.44,0.0
425.026,-2.33117,2162.64,0.01559,0.01559,44056.95,204.44,0.0
426.31,-2.33106,2163.59,0.01569,0.01569,44076.3,204.44,0.0
427.546,-2.33096,2163.16,0.01579,0.01579,44067.61,204.44,0.0
428.797,-2.33085,2164.19,0.01589,0.01589,44088.52,204.44,0.0
430.017,-2.33075,2164.47,0.016,0.016,44094.18,204.44,0.0
431.285,-2.33065,2164.43,0.0161,0.0161,44093.32,204.44,0.0
432.515,-2.33054,2164.71,0.0162,0.0162,44099.09,204.44,0.0
433.778,-2.33044,2165.82,0.0163,0.0163,44121.67,204.44,0.0
435.022,-2.33034,2165.71,0.0164,0.0164,44119.48,204.44,0.0
436.35,-2.33022,2166.55,0.0165,0.0165,44136.54,204.44,0.0
437.589,-2.33012,2166.28,0.0166,0.0166,44131.07,204.44,0.0
438.836,-2.33002,2166.68,0.0167,0.0167,44139.27,204.44,0.0
440.074,-2.32991,2167.25,0.0168,0.0168,44150.87,204.44,0.0
441.321,-2.32981,2168.16,0.0169,0.0169,44169.32,204.44,0.0
442.532,-2.32971,2168.48,0.017,0.017,44175.87,204.44,0.0
443.811,-2.3296,2168.09,0.0171,0.0171,44167.98,204.44,0.0
445.04,-2.3295,2168.73,0.0172,0.0172,44180.96,204.44,0.0
446.321,-2.32939,2168.81,0.0173,0.0173,44182.56,204.44,0.0
447.595,-2.32929,2169.76,0.0174,0.0174,44202.03,204.44,0.0
448.867,-2.32918,2169.51,0.0175,0.0175,44196.88,204.44,0.0
450.06,-2.32908,2169.87,0.0176,0.0176,44204.27,204.44,0.0
451.331,-2.32898,2170.64,0.0177,0.0177,44219.91,204.44,0.0
452.577,-2.32887,2170.47,0.0178,0.0178,44216.47,204.44,0.0
453.811,-2.32877,2170.93,0.0179,0.0179,44225.76,204.44,0.0
455.034,-2.32867,2171.53,0.018,0.018,44238.04,204.44,0.0
456.359,-2.32856,2171.42,0.0181,0.0181,44235.75,204.44,0.0
457.565,-2.32846,2172.08,0.0182,0.0182,44249.25,204.44,0.0
458.814,-2.32835,2172.83,0.0183,0.0183,44264.52,204.44,0.0
460.065,-2.32825,2172.48,0.0184,0.0184,44257.46,204.44,0.0
461.339,-2.32814,2173.36,0.0185,0.0185,44275.25,204.44,0.0
462.58,-2.32804,2173.89,0.0186,0.0186,44286.04,204.44,0.0
463.806,-2.32794,2173.31,0.0187,0.0187,44274.34,204.44,0.0
465.096,-2.32783,2174.64,0.0188,0.0188,44301.45,204.44,0.0
466.307,-2.32773,2175.04,0.0189,0.0189,44309.57,204.44,0.0
467.571,-2.32762,2174.31,0.019,0.019,44294.65,204.44,0.0
468.828,-2.32752,2175.12,0.0191,0.0191,44311.24,204.44,0.0
470.128,-2.32741,2175.42,0.0192,0.0192,44317.25,204.44,0.0
471.34,-2.32731,2175.48,0.0193,0.0193,44318.42,204.44,0.0
472.645,-2.3272,2176.08,0.0194,0.0194,44330.76,204.44,0.0
473.873,-2.3271,2176.32,0.0195,0.0195,44335.7,204.44,0.0
475.13,-2.32699,2177.15,0.0196,0.0196,44352.61,204.44,0.0
476.367,-2.32689,2177.72,0.0197,0.0197,44364.2,204.44,0.0
477.615,-2.32678,2177.3,0.0198,0.0198,44355.54,204.44,0.0
478.839,-2.32668,2177.89,0.0199,0.0199,44367.68,204.44,0.0
480.14,-2.32658,2177.78,0.02,0.02,44365.43,204.44,0.0
481.401,-2.32647,2178.68,0.0201,0.0201,44383.72,204.44,0.0
482.663,-2.32636,2178.73,0.0202,0.0202,44384.77,204.44,0.0
483.896,-2.32626,2178.84,0.0203,0.0203,44386.91,204.44,0.0
485.143,-2.32616,2180.11,0.0204,0.0204,44412.77,204.44,0.0
486.345,-2.32606,2180.45,0.0205,0.0205,44419.71,204.44,0.0
487.597,-2.32595,2179.69,0.0206,0.0206,44404.19,204.44,0.0
488.827,-2.32585,2180.67,0.0207,0.0207,44424.26,204.44,0.0
490.099,-2.32574,2180.61,0.0208,0.0208,44423.07,204.44,0.0
491.334,-2.32564,2181.14,0.0209,0.0209,44433.84,204.44,0.0
492.627,-2.32553,2181.08,0.021,0.021,44432.52,204.44,0.0
493.846,-2.32543,2181.64,0.0211,0.0211,44444.03,204.44,0.0
495.079,-2.32533,2182.39,0.0212,0.0212,44459.29,204.44,0.0
496.29,-2.32523,2182.73,0.0213,0.0213,44466.2,204.44,0.0
497.539,-2.32512,2182.43,0.0214,0.0214,44460.2,204.44,0.0
498.75,-2.32502,2182.83,0.0215,0.0215,44468.23,204.44,0.0
500.016,-2.32492,2183.61,0.0216,0.0216,44484.15,204.44,0.0
501.257,-2.32482,2183.87,0.0217,0.0217,44489.37,204.44,0.0
502.491,-2.32471,2183.82,0.0218,0.0218,44488.48,204.44,0.0
503.75,-2.32461,2184.38,0.0219,0.0219,44499.75,204.44,0.0
504.99,-2.3245,2185.15,0.022,0.022,44515.56,204.44,0.0
506.253,-2.3244,2184.77,0.0221,0.0221,44507.73,204.44,0.0
507.507,-2.32429,2185.72,0.0222,0.0222,44527.03,204.44,0.0
508.769,-2.32419,2185.26,0.0223,0.0223,44517.69,204.44,0.0
509.991,-2.32409,2185.69,0.0224,0.0224,44526.57,204.44,0.0
511.238,-2.32398,2186.18,0.0225,0.0225,44536.55,204.44,0.0
512.533,-2.32388,2186.3,0.0226,0.0226,44538.97,204.44,0.0
513.817,-2.32377,2187.16,0.0227,0.0227,44556.52,204.44,0.0
515.069,-2.32366,2187.48,0.0228,0.0228,44562.94,204.44,0.0
516.331,-2.32356,2187.4,0.0229,0.0229,44561.43,204.44,0.0
517.55,-2.32346,2188.13,0.023,0.023,44576.16,204.44,0.0
518.774,-2.32335,2188.83,0.0231,0.0231,44590.41,204.44,0.0
519.981,-2.32326,2188.62,0.0232,0.0232,44586.17,204.44,0.0
521.251,-2.32315,2188.48,0.0233,0.0233,44583.43,204.44,0.0
522.456,-2.32305,2188.84,0.0234,0.0234,44590.7,204.44,0.0
523.716,-2.32294,2189.73,0.0235,0.0235,44608.76,204.44,0.0
524.982,-2.32284,2189.84,0.0236,0.0236,44611.14,204.44,0.0
526.271,-2.32273,2190.4,0.0237,0.0237,44622.38,204.44,0.0
527.47,-2.32263,2190.56,0.0238,0.0238,44625.66,204.44,0.0
528.721,-2.32253,2190.97,0.0239,0.0239,44634.13,204.44,0.0
529.955,-2.32242,2190.76,0.024,0.024,44629.9,204.44,0.0
531.189,-2.32232,2191.39,0.0241,0.0241,44642.53,204.44,0.0
532.427,-2.32222,2191.81,0.0242,0.0242,44651.21,204.44,0.0
533.697,-2.32211,2191.65,0.0243,0.0243,44647.99,204.44,0.0
534.903,-2.32201,2192.1,0.0244,0.0244,44657.12,204.44,0.0
536.221,-2.3219,2192.14,0.0245,0.0245,44657.84,204.44,0.0
537.463,-2.3218,2193.21,0.0246,0.0246,44679.64,204.44,0.0
538.685,-2.3217,2193.66,0.0247,0.0247,44688.82,204.44,0.0
539.936,-2.32159,2193.08,0.0248,0.0248,44677.01,204.44,0.0
541.198,-2.32149,2193.99,0.0249,0.0249,44695.58,204.44,0.0
542.405,-2.32139,2194.42,0.025,0.025,44704.34,204.44,0.0
543.667,-2.32128,2194.18,0.0251,0.0251,44699.47,204.44,0.0
544.911,-2.32118,2194.67,0.0252,0.0252,44709.4,204.44,0.0
546.161,-2.32107,2195.51,0.0253,0.0253,44726.54,204.44,0.0
547.382,-2.32097,2195.23,0.0254,0.0254,44720.85,204.44,0.0
