Time (s),Displacement (in),Load (lbs),Gauge Strain (in/in),Hybrid Strain (in/in),Engineering Stress (psi),Temp (C),Angle (deg)
366.52,0.05268,2211.26558,0.00865,0.00865,45047.53211,25.0,90.0
368.105,0.05282,2212.40587,0.00875,0.00875,45070.76523,25.0,90.0
369.726,0.05295,2214.13914,0.00885,0.00885,45106.07303,25.0,90.0
371.34,0.05308,2215.91061,0.00895,0.00895,45142.15984,25.0,90.0
373.038,0.05322,2216.8285,0.00905,0.00905,45160.86053,25.0,90.0
374.622,0.05336,2218.29788,0.00915,0.00915,45190.79493,25.0,90.0
376.223,0.05349,2218.81314,0.00925,0.00925,45201.29387,25.0,90.0
377.796,0.05362,2219.68911,0.00935,0.00935,45219.13588,25.0,90.0
379.388,0.05375,2220.72226,0.00945,0.00945,45240.18247,25.0,90.0
380.952,0.05388,2221.68187,0.00955,0.00955,45259.73299,25.0,90.0
382.577,0.05402,2223.32359,0.00965,0.00965,45293.17736,25.0,90.0
384.188,0.05416,2224.84456,0.00975,0.00975,45324.16519,25.0,90.0
385.805,0.05429,2224.74797,0.00985,0.00985,45322.19553,25.0,90.0
387.375,0.05442,2226.00417,0.00995,0.00995,45347.78782,25.0,90.0
388.995,0.05455,2227.36005,0.01005,0.01005,45375.40731,25.0,90.0
390.589,0.05469,2228.38267,0.01015,0.01015,45396.24143,25.0,90.0
392.164,0.05482,2229.14601,0.01025,0.01025,45411.79067,25.0,90.0
393.762,0.05495,2229.47796,0.01035,0.01035,45418.5539,25.0,90.0
395.342,0.05508,2230.71243,0.01045,0.01045,45443.70357,25.0,90.0
396.864,0.05521,2231.59827,0.01055,0.01055,45461.74919,25.0,90.0
398.444,0.05534,2232.22264,0.01065,0.01065,45474.47009,25.0,90.0
400.016,0.05547,2233.26107,0.01075,0.01075,45495.6229,25.0,90.0
401.593,0.0556,2234.25405,0.01085,0.01085,45515.85063,25.0,90.0
403.188,0.05574,2235.3726,0.01095,0.01095,45538.63671,25.0,90.0
404.685,0.05586,2235.84527,0.01105,0.01105,45548.26812,25.0,90.0
406.23,0.05599,2236.52255,0.01115,0.01115,45562.06459,25.0,90.0
407.748,0.05612,2237.6758,0.01125,0.01125,45585.55886,25.0,90.0
409.312,0.05625,2238.01762,0.01135,0.01135,45592.52127,25.0,90.0
410.847,0.05638,2238.77481,0.01145,0.01145,45607.94658,25.0,90.0
412.38,0.0565,2239.44639,0.01155,0.01155,45621.62797,25.0,90.0
413.97,0.05664,2239.92191,0.01165,0.01165,45631.31692,25.0,90.0
415.579,0.05677,2241.15463,0.01175,0.01175,45656.43118,25.0,90.0
417.061,0.05689,2242.28109,0.01185,0.01185,45679.3766,25.0,90.0
418.618,0.05702,2242.70502,0.01195,0.01195,45688.01211,25.0,90.0
420.128,0.05715,2242.96627,0.01205,0.01205,45693.33683,25.0,90.0
421.629,0.05727,2243.75618,0.01215,0.01215,45709.42607,25.0,90.0
423.149,0.0574,2244.29866,0.01225,0.01225,45720.47829,25.0,90.0
424.687,0.05753,2245.53599,0.01235,0.01235,45745.6855,25.0,90.0
426.247,0.05766,2246.08725,0.01245,0.01245,45756.91477,25.0,90.0
427.798,0.05779,2246.50284,0.01255,0.01255,45765.38209,25.0,90.0
429.37,0.05792,2246.85893,0.01265,0.01265,45772.63663,25.0,90.0
430.926,0.05805,2247.64072,0.01275,0.01275,45788.5621,25.0,90.0
432.376,0.05817,2248.28397,0.01285,0.01285,45801.66808,25.0,90.0
433.915,0.0583,2249.23787,0.01295,0.01295,45821.0991,25.0,90.0
435.403,0.05842,2249.41438,0.01305,0.01305,45824.69317,25.0,90.0
436.934,0.05855,2250.78321,0.01315,0.01315,45852.58266,25.0,90.0
438.437,0.05867,2250.55884,0.01325,0.01325,45848.0104,25.0,90.0
439.982,0.0588,2251.84249,0.01335,0.01335,45874.16039,25.0,90.0
441.474,0.05893,2252.26972,0.01345,0.01345,45882.8623,25.0,90.0
442.991,0.05906,2252.37224,0.01355,0.01355,45884.95146,25.0,90.0
444.491,0.05918,2253.56456,0.01365,0.01365,45909.24245,25.0,90.0
446.039,0.05931,2253.42559,0.01375,0.01375,45906.40968,25.0,90.0
447.541,0.05943,2254.58389,0.01385,0.01385,45930.00575,25.0,90.0
449.052,0.05956,2255.1121,0.01395,0.01395,45940.77027,25.0,90.0
450.587,0.05969,2255.7918,0.01405,0.01405,45954.61543,25.0,90.0
452.089,0.05981,2256.54745,0.01415,0.01415,45970.00975,25.0,90.0
453.592,0.05994,2256.10332,0.01425,0.01425,45960.9626,25.0,90.0
455.131,0.06007,2257.73033,0.01435,0.01435,45994.10598,25.0,90.0
456.672,0.0602,2257.82825,0.01445,0.01445,45996.1022,25.0,90.0
458.191,0.06032,2258.75207,0.01455,0.01455,46014.9224,25.0,90.0
459.675,0.06045,2258.81267,0.01465,0.01465,46016.15731,25.0,90.0
461.164,0.06057,2259.1872,0.01475,0.01475,46023.78365,25.0,90.0
462.659,0.06069,2259.76525,0.01485,0.01485,46035.56177,25.0,90.0
464.088,0.06081,2260.80345,0.01495,0.01495,46056.71016,25.0,90.0
465.573,0.06094,2261.40214,0.01505,0.01505,46068.90876,25.0,90.0
467.099,0.06106,2261.15318,0.01515,0.01515,46063.83634,25.0,90.0
468.606,0.06119,2262.17909,0.01525,0.01525,46084.73686,25.0,90.0
470.128,0.06132,2263.04101,0.01535,0.01535,46102.29559,25.0,90.0
471.633,0.06144,2263.13277,0.01545,0.01545,46104.16345,25.0,90.0
473.099,0.06157,2264.36022,0.01555,0.01555,46129.17148,25.0,90.0
474.601,0.06169,2264.5341,0.01565,0.01565,46132.71244,25.0,90.0
476.055,0.06181,2265.11412,0.01576,0.01576,46144.52597,25.0,90.0
477.556,0.06194,2265.66231,0.01586,0.01586,46155.6977,25.0,90.0
479.018,0.06206,2265.71039,0.01596,0.01596,46156.67589,25.0,90.0
480.543,0.06219,2266.75562,0.01606,0.01606,46177.97034,25.0,90.0
482.053,0.06231,2266.46056,0.01616,0.01616,46171.95513,25.0,90.0
483.575,0.06244,2266.81665,0.01626,0.01626,46179.20967,25.0,90.0
485.026,0.06256,2267.56836,0.01636,0.01636,46194.52432,25.0,90.0
486.501,0.06268,2267.8182,0.01646,0.01646,46199.61445,25.0,90.0
487.958,0.0628,2269.23291,0.01656,0.01656,46228.43344,25.0,90.0
489.434,0.06293,2269.58286,0.01666,0.01666,46235.56405,25.0,90.0
490.919,0.06305,2269.98374,0.01676,0.01676,46243.73039,25.0,90.0
492.4,0.06317,2270.39977,0.01686,0.01686,46252.20656,25.0,90.0
493.864,0.06329,2270.85224,0.01696,0.01696,46261.42191,25.0,90.0
495.317,0.06342,2271.11283,0.01706,0.01706,46266.73335,25.0,90.0
496.785,0.06354,2271.66915,0.01716,0.01716,46278.06442,25.0,90.0
498.296,0.06366,2272.27705,0.01726,0.01726,46290.44893,25.0,90.0
499.792,0.06379,2272.27376,0.01736,0.01736,46290.38254,25.0,90.0
501.293,0.06391,2272.70647,0.01746,0.01746,46299.19953,25.0,90.0
502.823,0.06404,2273.78705,0.01756,0.01756,46321.21102,25.0,90.0
504.264,0.06416,2274.04764,0.01766,0.01766,46326.51804,25.0,90.0
505.777,0.06429,2274.14973,0.01776,0.01776,46328.59835,25.0,90.0
507.251,0.06441,2274.71219,0.01786,0.01786,46340.05778,25.0,90.0
508.852,0.06454,2275.16993,0.01796,0.01796,46349.38379,25.0,90.0
510.339,0.06467,2275.09968,0.01806,0.01806,46347.95412,25.0,90.0
511.85,0.06479,2276.02196,0.01816,0.01816,46366.73892,25.0,90.0
513.307,0.06492,2276.29156,0.01826,0.01826,46372.23183,25.0,90.0
514.809,0.06504,2276.87005,0.01836,0.01836,46384.0188,25.0,90.0
516.273,0.06516,2277.23844,0.01846,0.01846,46391.52121,25.0,90.0
517.559,0.06527,2278.27313,0.01856,0.01856,46412.59878,25.0,90.0
518.994,0.06539,2277.87686,0.01866,0.01866,46404.52981,25.0,90.0
520.836,0.06554,2278.73328,0.01876,0.01876,46421.97347,25.0,90.0
522.36,0.06567,2278.6492,0.01886,0.01886,46420.26053,25.0,90.0
523.77,0.06579,2279.85755,0.01896,0.01896,46444.87905,25.0,90.0
525.372,0.06592,2280.45667,0.01906,0.01906,46457.08209,25.0,90.0
526.923,0.06605,2280.23011,0.01916,0.01916,46452.46999,25.0,90.0
528.389,0.06617,2281.20904,0.01926,0.01926,46472.41002,25.0,90.0
529.92,0.0663,2281.35832,0.01936,0.01936,46475.45082,25.0,90.0
531.452,0.06643,2282.4389,0.01946,0.01946,46497.46674,25.0,90.0
532.979,0.06655,2282.22375,0.01956,0.01956,46493.08037,25.0,90.0
534.514,0.06668,2283.28171,0.01966,0.01966,46514.63597,25.0,90.0
536.091,0.06681,2283.75131,0.01976,0.01976,46524.20099,25.0,90.0
537.636,0.06694,2283.63429,0.01986,0.01986,46521.81969,25.0,90.0
539.168,0.06707,2284.5107,0.01996,0.01996,46539.67056,25.0,90.0
540.652,0.06719,2284.5478,0.02006,0.02006,46540.42744,25.0,90.0
542.149,0.06732,2285.0141,0.02016,0.02016,46549.92606,25.0,90.0
543.688,0.06745,2285.22903,0.02026,0.02026,46554.30357,25.0,90.0
545.228,0.06758,2286.54891,0.02036,0.02036,46581.19274,25.0,90.0
546.703,0.0677,2286.40774,0.02046,0.02046,46578.32014,25.0,90.0
548.249,0.06783,2287.09315,0.02056,0.02056,46592.28037,25.0,90.0
549.731,0.06795,2287.85297,0.02066,0.02066,46607.75879,25.0,90.0
551.243,0.06808,2287.19084,0.02076,0.02076,46594.27216,25.0,90.0
552.736,0.0682,2287.7083,0.02086,0.02086,46604.81094,25.0,90.0
554.264,0.06833,2288.91555,0.02096,0.02096,46629.40734,25.0,90.0
555.761,0.06845,2288.89008,0.02106,0.02106,46628.88947,25.0,90.0
557.257,0.06858,2289.08328,0.02116,0.02116,46632.82436,25.0,90.0
558.789,0.0687,2289.81039,0.02126,0.02126,46647.63443,25.0,90.0
560.277,0.06883,2290.534,0.02136,0.02136,46662.3781,25.0,90.0
561.797,0.06896,2290.24837,0.02146,0.02146,46656.55765,25.0,90.0
563.315,0.06908,2291.21808,0.02156,0.02156,46676.31178,25.0,90.0
564.862,0.06921,2291.26287,0.02166,0.02166,46677.22358,25.0,90.0
566.311,0.06933,2291.43828,0.02176,0.02176,46680.79995,25.0,90.0
567.832,0.06946,2292.65453,0.02186,0.02186,46705.57781,25.0,90.0
569.278,0.06958,2292.86749,0.02196,0.02196,46709.91549,25.0,90.0
570.808,0.06971,2292.46485,0.02206,0.02206,46701.71374,25.0,90.0
572.252,0.06983,2293.8519,0.02216,0.02216,46729.9706,25.0,90.0
573.779,0.06995,2293.81502,0.02226,0.02226,46729.21815,25.0,90.0
575.308,0.07008,2294.62029,0.02236,0.02236,46745.62165,25.0,90.0
576.847,0.07021,2294.59395,0.02246,0.02246,46745.08608,25.0,90.0
578.363,0.07034,2295.42864,0.02256,0.02256,46762.09154,25.0,90.0
579.877,0.07046,2295.28923,0.02266,0.02266,46759.24992,25.0,90.0
581.32,0.07058,2296.33314,0.02276,0.02276,46780.51781,25.0,90.0
582.818,0.07071,2296.46223,0.02286,0.02286,46783.14697,25.0,90.0
